Dataset,Attribute,Criterion Difference Name,Paired t-statistics on Accuracy with Missing Values,Degrees of Freedom of Accuracy with Missing Values,P-value t-statistics on Accuracy with Missing Values,Paired t-statistics on Accuracy without Missing Values,P-value t-statistics on Accuracy without Missing Values,Degrees of Freedom of Accuracy without Missing Values,Paired t-statistics on Number of Nodes,P-value t-statistics on Number of Nodes,Degrees of Freedom of Number of Nodes
KDD98 Multiclass 9,VETERANS,LS Squared Gini - Twoing,0.0,3,100.0,0.0,3,100.0,0.0,100.0,3
KDD98 Multiclass 9,VETERANS,LS Squared Gini - LS Chi Square,0.0,3,100.0,0.0,3,100.0,0.0,100.0,3
KDD98 Multiclass 9,VETERANS,Twoing - LS Chi Square,0.0,3,100.0,0.0,3,100.0,0.0,100.0,3
KDD98 Multiclass 9,PETS,LS Squared Gini - Twoing,0.0,7,100.0,0.0,7,100.0,0.0,100.0,7
KDD98 Multiclass 9,PETS,LS Squared Gini - LS Chi Square,0.0,7,100.0,0.0,7,100.0,0.0,100.0,7
KDD98 Multiclass 9,PETS,Twoing - LS Chi Square,0.0,7,100.0,0.0,7,100.0,0.0,100.0,7
KDD98 Multiclass 9,STEREO,LS Squared Gini - Twoing,0.0,5,100.0,0.0,5,100.0,0.0,100.0,5
KDD98 Multiclass 9,STEREO,LS Squared Gini - LS Chi Square,0.0,5,100.0,0.0,5,100.0,0.0,100.0,5
KDD98 Multiclass 9,STEREO,Twoing - LS Chi Square,0.0,5,100.0,0.0,5,100.0,0.0,100.0,5
KDD98 Multiclass 9,RFA_21,LS Squared Gini - Twoing,-1.2554239828774605,29,0.890326580785,-1.2623690553949491,29,0.89156316921,0.0,100.0,29
KDD98 Multiclass 9,RFA_21,LS Squared Gini - LS Chi Square,-0.5398553940140706,29,0.703290777009,-0.546850643979734,29,0.705667536536,0.0,100.0,29
KDD98 Multiclass 9,RFA_21,Twoing - LS Chi Square,1.2102924863371007,29,0.117969693186,1.2141856939600146,29,0.117236092705,0.0,100.0,29
KDD98 Multiclass 9,RFA_19,LS Squared Gini - Twoing,3.4837307610617105,29,0.000795501580076,3.486397340893813,29,0.000789952385758,0.0,100.0,29
KDD98 Multiclass 9,RFA_19,LS Squared Gini - LS Chi Square,3.629163797744698,29,0.000541849778419,3.63101957840471,29,0.000539186348665,0.0,100.0,29
KDD98 Multiclass 9,RFA_19,Twoing - LS Chi Square,-0.5335278099840826,29,0.701132932696,-0.5334077184479857,29,0.701091906381,0.0,100.0,29
KDD98 Multiclass 9,STATE,LS Squared Gini - Twoing,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 9,STATE,LS Squared Gini - LS Chi Square,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 9,STATE,Twoing - LS Chi Square,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 9,RFA_5,LS Squared Gini - Twoing,-2.8145860399504996,29,0.995657514539,-2.813804314185346,29,0.995649248074,0.0,100.0,29
KDD98 Multiclass 9,RFA_5,LS Squared Gini - LS Chi Square,-2.7459186779814457,29,0.994872264969,-2.7449762966025086,29,0.994860616082,0.0,100.0,29
KDD98 Multiclass 9,RFA_5,Twoing - LS Chi Square,1.7257786530099135,29,0.0475146288793,1.7259432726723074,29,0.0474996068825,0.0,100.0,29
KDD98 Multiclass 9,RFA_3,LS Squared Gini - Twoing,-0.44718896796722796,29,0.67096955122,-0.4463467203569446,29,0.670668997045,0.0,100.0,29
KDD98 Multiclass 9,RFA_3,LS Squared Gini - LS Chi Square,-1.1572242969534225,29,0.871688030801,-1.1578573127165914,29,0.871815187444,0.0,100.0,29
KDD98 Multiclass 9,RFA_3,Twoing - LS Chi Square,-4.1306152990891185,29,0.999859849387,-4.1306286072643905,29,0.999859854481,0.0,100.0,29
KDD98 Multiclass 9,RFA_6,LS Squared Gini - Twoing,-1.420476885619997,29,0.916934041033,-1.420786654540837,29,0.916978701879,0.0,100.0,29
KDD98 Multiclass 9,RFA_6,LS Squared Gini - LS Chi Square,1.3421271101816687,29,0.0949843377205,1.3402362014546827,29,0.0952875922268,0.0,100.0,29
KDD98 Multiclass 9,RFA_6,Twoing - LS Chi Square,2.3728543691211983,29,0.012248849824,2.3727007591934424,29,0.0122530936246,0.0,100.0,29
KDD98 Multiclass 9,BIBLE,LS Squared Gini - Twoing,0.0,12,100.0,0.0,12,100.0,0.0,100.0,12
KDD98 Multiclass 9,BIBLE,LS Squared Gini - LS Chi Square,0.0,12,100.0,0.0,12,100.0,0.0,100.0,12
KDD98 Multiclass 9,BIBLE,Twoing - LS Chi Square,0.0,12,100.0,0.0,12,100.0,0.0,100.0,12
KDD98 Multiclass 9,CDPLAY,LS Squared Gini - Twoing,0.0,2,100.0,0.0,2,100.0,0.0,100.0,2
KDD98 Multiclass 9,CDPLAY,LS Squared Gini - LS Chi Square,0.0,2,100.0,0.0,2,100.0,0.0,100.0,2
KDD98 Multiclass 9,CDPLAY,Twoing - LS Chi Square,0.0,2,100.0,0.0,2,100.0,0.0,100.0,2
KDD98 Multiclass 9,RFA_8,LS Squared Gini - Twoing,3.842027694157578,29,0.000306645397827,3.842264620472502,29,0.000306449837943,0.0,100.0,29
KDD98 Multiclass 9,RFA_8,LS Squared Gini - LS Chi Square,9.978320994449835,29,3.46640494087e-11,9.973013754116915,29,3.50844908681e-11,0.0,100.0,29
KDD98 Multiclass 9,RFA_8,Twoing - LS Chi Square,4.6050074724060615,29,3.79682916807e-05,4.601795426098516,29,3.83075205057e-05,0.0,100.0,29
KDD98 Multiclass 9,WALKER,LS Squared Gini - Twoing,0.0,3,100.0,0.0,3,100.0,0.0,100.0,3
KDD98 Multiclass 9,WALKER,LS Squared Gini - LS Chi Square,0.0,3,100.0,0.0,3,100.0,0.0,100.0,3
KDD98 Multiclass 9,WALKER,Twoing - LS Chi Square,0.0,3,100.0,0.0,3,100.0,0.0,100.0,3
KDD98 Multiclass 9,RFA_22,LS Squared Gini - Twoing,1.0483318370113215,29,0.151572282328,1.049215836680176,29,0.151372246668,0.0,100.0,29
KDD98 Multiclass 9,RFA_22,LS Squared Gini - LS Chi Square,0.7188374710630231,29,0.238996808794,0.718669927529891,29,0.239047656113,0.0,100.0,29
KDD98 Multiclass 9,RFA_22,Twoing - LS Chi Square,-0.6715716630393272,29,0.746414345241,-0.6738687776202635,29,0.74713458217,0.0,100.0,29
KDD98 Multiclass 9,RFA_9,LS Squared Gini - Twoing,3.0826457013911615,29,0.00223484298621,3.0819975118545906,29,0.00223849732183,0.0,100.0,29
KDD98 Multiclass 9,RFA_9,LS Squared Gini - LS Chi Square,6.2692728210762105,29,3.81484827838e-07,6.270716722334465,29,3.79988109533e-07,0.0,100.0,29
KDD98 Multiclass 9,RFA_9,Twoing - LS Chi Square,3.5851639243567113,29,0.000608879593246,3.5865252947989443,29,0.000606689853699,0.0,100.0,29
KDD98 Multiclass 9,PEPSTRFL,LS Squared Gini - Twoing,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
KDD98 Multiclass 9,PEPSTRFL,LS Squared Gini - LS Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
KDD98 Multiclass 9,PEPSTRFL,Twoing - LS Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
KDD98 Multiclass 9,RFA_24,LS Squared Gini - Twoing,1.443121619687752,29,0.0798509685042,1.437656773746439,29,0.080617635547,0.0,100.0,29
KDD98 Multiclass 9,RFA_24,LS Squared Gini - LS Chi Square,1.4975593518981953,29,0.0725270977612,1.4930714356361614,29,0.0731096803339,0.0,100.0,29
KDD98 Multiclass 9,RFA_24,Twoing - LS Chi Square,-0.0045524007344894995,29,0.501800552636,-0.0037794890636197115,29,0.501494854462,0.0,100.0,29
KDD98 Multiclass 9,RFA_18,LS Squared Gini - Twoing,3.50384078371536,29,0.000754565853453,3.5065946043688374,29,0.000749121525439,0.0,100.0,29
KDD98 Multiclass 9,RFA_18,LS Squared Gini - LS Chi Square,1.3724303068898407,29,0.0902259630474,1.3742884663844461,29,0.0899403550067,0.0,100.0,29
KDD98 Multiclass 9,RFA_18,Twoing - LS Chi Square,-3.1744104197189245,29,0.998228857486,-3.1790884165070374,29,0.998249843235,0.0,100.0,29
KDD98 Multiclass 9,COLLECT1,LS Squared Gini - Twoing,0.0,1,100.0,0.0,1,100.0,0.0,100.0,1
KDD98 Multiclass 9,COLLECT1,LS Squared Gini - LS Chi Square,0.0,1,100.0,0.0,1,100.0,0.0,100.0,1
KDD98 Multiclass 9,COLLECT1,Twoing - LS Chi Square,0.0,1,100.0,0.0,1,100.0,0.0,100.0,1
KDD98 Multiclass 9,RFA_10,LS Squared Gini - Twoing,1.070043680397889,29,0.146712639473,1.0715848868872353,29,0.146371907195,0.0,100.0,29
KDD98 Multiclass 9,RFA_10,LS Squared Gini - LS Chi Square,-2.898265212831168,29,0.99646174552,-2.8967361132180978,29,0.996448401677,0.0,100.0,29
KDD98 Multiclass 9,RFA_10,Twoing - LS Chi Square,-4.50443243191238,29,0.999949850643,-4.50990599745039,29,0.99995060362,0.0,100.0,29
KDD98 Multiclass 9,RFA_16,LS Squared Gini - Twoing,-5.338672813674758,29,0.999995051135,-5.343476155559943,29,0.999995116689,0.0,100.0,29
KDD98 Multiclass 9,RFA_16,LS Squared Gini - LS Chi Square,-6.128677644050075,29,0.99999944015,-6.130340677622078,29,0.999999442689,0.0,100.0,29
KDD98 Multiclass 9,RFA_16,Twoing - LS Chi Square,-1.443088872384583,29,0.920144454693,-1.4492273706185066,29,0.920998736525,0.0,100.0,29
KDD98 Multiclass 9,RFA_20,LS Squared Gini - Twoing,-16.077682306534825,29,1.0,-16.09986368753198,29,1.0,-1.439245834257849,0.919605895787,29
KDD98 Multiclass 9,RFA_20,LS Squared Gini - LS Chi Square,-17.129974139928855,29,1.0,-17.184270649088994,29,1.0,-1.439245834257849,0.919605895787,29
KDD98 Multiclass 9,RFA_20,Twoing - LS Chi Square,-0.9159621417490499,29,0.816379433019,-0.9131343503021131,29,0.815649323123,0.0,100.0,29
KDD98 Multiclass 9,DOMAIN,LS Squared Gini - Twoing,2.822829235225444,20,0.00525606374724,2.822829235225444,20,0.00525606374724,0.0,100.0,20
KDD98 Multiclass 9,DOMAIN,LS Squared Gini - LS Chi Square,1.6241630617235379,20,0.059998726144,1.6241630617235379,20,0.059998726144,0.0,100.0,20
KDD98 Multiclass 9,DOMAIN,Twoing - LS Chi Square,-1.8235616435713233,20,0.958400014078,-1.8235616435713233,20,0.958400014078,0.0,100.0,20
KDD98 Multiclass 9,AGEFLAG,LS Squared Gini - Twoing,-1.557976152090363,5,0.910012369793,-1.557976152090363,5,0.910012369793,0.0,0.5,5
KDD98 Multiclass 9,AGEFLAG,LS Squared Gini - LS Chi Square,-0.9170999878576922,5,0.799418793745,-0.9170999878576922,5,0.799418793745,-0.9999999999999999,0.818391266175,5
KDD98 Multiclass 9,AGEFLAG,Twoing - LS Chi Square,1.1448491654582653,5,0.152049192565,1.1448491654582653,5,0.152049192565,-0.9999999999999999,0.818391266175,5
KDD98 Multiclass 9,RFA_23,LS Squared Gini - Twoing,-15.028908846535263,29,1.0,-15.055399001139552,29,1.0,-1.439245834257849,0.919605895787,29
KDD98 Multiclass 9,RFA_23,LS Squared Gini - LS Chi Square,-19.773041292290156,29,1.0,-19.82666821373805,29,1.0,-1.439245834257849,0.919605895787,29
KDD98 Multiclass 9,RFA_23,Twoing - LS Chi Square,-4.645701062075623,29,0.999966079494,-4.644704282353925,29,0.999965985668,0.0,100.0,29
KDD98 Multiclass 9,RFA_17,LS Squared Gini - Twoing,-0.8231911401270552,29,0.791441199295,-0.8235865234137623,29,0.79155177061,0.0,100.0,29
KDD98 Multiclass 9,RFA_17,LS Squared Gini - LS Chi Square,-1.4487709969328528,29,0.920935475578,-1.4501873362314308,29,0.921131671976,0.0,100.0,29
KDD98 Multiclass 9,RFA_17,Twoing - LS Chi Square,-1.9329418255588944,29,0.968469440226,-1.9426754538324462,29,0.969089211434,0.0,100.0,29
KDD98 Multiclass 9,GEOCODE2,LS Squared Gini - Twoing,-5.797799857209201,19,0.99999308619,-5.797799857209201,19,0.99999308619,-13.076696830622021,0.99999999997,19
KDD98 Multiclass 9,GEOCODE2,LS Squared Gini - LS Chi Square,-6.062287363360081,19,0.99999606547,-6.062287363360081,19,0.99999606547,-13.076696830622021,0.99999999997,19
KDD98 Multiclass 9,GEOCODE2,Twoing - LS Chi Square,-0.22112253772730978,19,0.586321998939,-0.22112253772730978,19,0.586321998939,0.0,100.0,19
KDD98 Multiclass 9,RFA_7,LS Squared Gini - Twoing,-2.1661827940790825,29,0.980671513755,-2.1689349406029343,29,0.980785982451,0.0,100.0,29
KDD98 Multiclass 9,RFA_7,LS Squared Gini - LS Chi Square,2.2665820962395933,29,0.0155258460631,2.267443497967962,29,0.0154963669449,0.0,100.0,29
KDD98 Multiclass 9,RFA_7,Twoing - LS Chi Square,5.305047239715962,29,5.43317442192e-06,5.304857174102169,29,5.43604288861e-06,0.0,100.0,29
Nursery with Aggreg,finance,LS Squared Gini - Twoing,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Nursery with Aggreg,finance,LS Squared Gini - LS Chi Square,2.968249207796675,29,0.00297581974789,2.968249207796675,29,0.00297581974789,0.0,100.0,29
Nursery with Aggreg,finance,Twoing - LS Chi Square,2.968249207796675,29,0.00297581974789,2.968249207796675,29,0.00297581974789,0.0,100.0,29
Nursery with Aggreg,health,LS Squared Gini - Twoing,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Nursery with Aggreg,health,LS Squared Gini - LS Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Nursery with Aggreg,health,Twoing - LS Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Nursery with Aggreg,housing,LS Squared Gini - Twoing,-8.71465239128367,29,0.999999999321,-8.719167020168076,29,0.999999999329,-1.7950549357115013,0.958462667243,29
Nursery with Aggreg,housing,LS Squared Gini - LS Chi Square,-3.860075475012419,29,0.99970790716,-3.861875984439367,29,0.999709321345,-1.7950549357115013,0.958462667243,29
Nursery with Aggreg,housing,Twoing - LS Chi Square,5.390015482975227,29,4.2915825198e-06,5.390015482975227,29,4.2915825198e-06,0.0,100.0,29
Nursery with Aggreg,NewAttrib1,LS Squared Gini - Twoing,-0.1549374010099981,29,0.56102799096,-0.15449679998841886,29,0.560855868547,0.0,100.0,29
Nursery with Aggreg,NewAttrib1,LS Squared Gini - LS Chi Square,12.791443853527229,29,9.44799793956e-14,12.792492880436116,29,9.42579347907e-14,0.0,100.0,29
Nursery with Aggreg,NewAttrib1,Twoing - LS Chi Square,9.030661016276044,29,3.16362713804e-10,9.029950361809643,29,3.16901727082e-10,0.0,100.0,29
Nursery with Aggreg,NewAttrib3,LS Squared Gini - Twoing,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Nursery with Aggreg,NewAttrib3,LS Squared Gini - LS Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Nursery with Aggreg,NewAttrib3,Twoing - LS Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Nursery with Aggreg,NewAttrib2,LS Squared Gini - Twoing,-14.440266177298493,29,1.0,-14.440058217830503,29,1.0,0.0,100.0,29
Nursery with Aggreg,NewAttrib2,LS Squared Gini - LS Chi Square,-27.62769253569921,29,1.0,-27.632592564911214,29,1.0,0.0,100.0,29
Nursery with Aggreg,NewAttrib2,Twoing - LS Chi Square,-6.892368747999957,29,0.99999992879,-6.8927841067520275,29,0.999999928869,0.0,100.0,29
Nursery with Aggreg,form,LS Squared Gini - Twoing,3.3234481010138754,29,0.00120800085941,3.3234717005209538,29,0.00120792711101,0.0,100.0,29
Nursery with Aggreg,form,LS Squared Gini - LS Chi Square,-0.736379888600826,29,0.766292529853,-0.7361107322955446,29,0.766211893588,-1.0,0.837209005992,29
Nursery with Aggreg,form,Twoing - LS Chi Square,-3.6415739037220396,29,0.999475720894,-3.641638405198418,29,0.999475810754,-1.0,0.837209005992,29
Nursery with Aggreg,social,LS Squared Gini - Twoing,-3.751304635420715,29,0.999608769016,-3.75108229400014,29,0.999608536038,-1.439245834257849,0.919605895787,29
Nursery with Aggreg,social,LS Squared Gini - LS Chi Square,1.5090754239610784,29,0.0710492920987,1.5082432911391939,29,0.0711552541623,-1.439245834257849,0.919605895787,29
Nursery with Aggreg,social,Twoing - LS Chi Square,6.451097524895829,29,2.32866834815e-07,6.451097524895829,29,2.32866834815e-07,0.0,100.0,29
Nursery with Aggreg,parents,LS Squared Gini - Twoing,-2.8999415572254064,29,0.996476319905,-2.899797617317468,29,0.996475070699,0.0,100.0,29
Nursery with Aggreg,parents,LS Squared Gini - LS Chi Square,6.6206490558468065,29,1.47365663561e-07,6.620260156094301,29,1.47519933935e-07,0.0,100.0,29
Nursery with Aggreg,parents,Twoing - LS Chi Square,7.575416715283036,29,1.18639675861e-08,7.575416715283036,29,1.18639675861e-08,0.0,100.0,29
Nursery with Aggreg,has_nurs,LS Squared Gini - Twoing,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Nursery with Aggreg,has_nurs,LS Squared Gini - LS Chi Square,2.110239147170349,29,0.0217911763262,2.110239147170349,29,0.0217911763262,0.0,100.0,29
Nursery with Aggreg,has_nurs,Twoing - LS Chi Square,2.110239147170349,29,0.0217911763262,2.110239147170349,29,0.0217911763262,0.0,100.0,29
KDD98 Multiclass 2,RFA_19,LS Squared Gini - Twoing,-6.490153985857004,29,0.999999790478,-6.497060795564986,29,0.999999794353,0.0,100.0,29
KDD98 Multiclass 2,RFA_19,LS Squared Gini - LS Chi Square,-6.822725085333578,29,0.999999914261,-6.826154998139093,29,0.999999915042,0.0,100.0,29
KDD98 Multiclass 2,RFA_19,Twoing - LS Chi Square,-0.5790165071972868,29,0.716475656047,-0.5855808673374485,29,0.718656543298,0.0,100.0,29
KDD98 Multiclass 2,HOMEOWNR,LS Squared Gini - Twoing,1.0,9,0.171718198069,1.0,9,0.171718198069,0.0,100.0,9
KDD98 Multiclass 2,HOMEOWNR,LS Squared Gini - LS Chi Square,1.0,9,0.171718198069,1.0,9,0.171718198069,0.0,100.0,9
KDD98 Multiclass 2,HOMEOWNR,Twoing - LS Chi Square,0.0,9,100.0,0.0,9,100.0,0.0,100.0,9
KDD98 Multiclass 2,RFA_5,LS Squared Gini - Twoing,-11.430717836583092,29,0.999999999999,-11.435493452103907,29,0.999999999999,0.0,100.0,29
KDD98 Multiclass 2,RFA_5,LS Squared Gini - LS Chi Square,-10.780246581053808,29,0.999999999994,-10.787285869806304,29,0.999999999994,0.0,100.0,29
KDD98 Multiclass 2,RFA_5,Twoing - LS Chi Square,3.641035959331184,29,0.000525029121433,3.640158168631025,29,0.00052625520106,0.0,100.0,29
KDD98 Multiclass 2,RECINHSE,LS Squared Gini - Twoing,0.0,4,100.0,0.0,4,100.0,0.0,100.0,4
KDD98 Multiclass 2,RECINHSE,LS Squared Gini - LS Chi Square,0.0,4,100.0,0.0,4,100.0,0.0,100.0,4
KDD98 Multiclass 2,RECINHSE,Twoing - LS Chi Square,0.0,4,100.0,0.0,4,100.0,0.0,100.0,4
KDD98 Multiclass 2,RFA_2,LS Squared Gini - Twoing,-2.9588370994585618,29,0.996953799091,-2.9588370994585618,29,0.996953799091,0.0,100.0,29
KDD98 Multiclass 2,RFA_2,LS Squared Gini - LS Chi Square,-3.494734836453742,29,0.999227157385,-3.494734836453742,29,0.999227157385,0.0,100.0,29
KDD98 Multiclass 2,RFA_2,Twoing - LS Chi Square,-1.439245834257849,29,0.919605895787,-1.439245834257849,29,0.919605895787,0.0,100.0,29
KDD98 Multiclass 2,RFA_7,LS Squared Gini - Twoing,3.7351152926666376,29,0.000408553466246,3.7313930742550103,29,0.000412640766641,0.0,100.0,29
KDD98 Multiclass 2,RFA_7,LS Squared Gini - LS Chi Square,1.7534043045252516,29,0.0450491643232,1.7495161952354223,29,0.0453894756,0.0,100.0,29
KDD98 Multiclass 2,RFA_7,Twoing - LS Chi Square,-3.1918022019850127,29,0.998305682605,-3.18845388536471,29,0.998291144404,0.0,100.0,29
KDD98 Multiclass 2,STATE,LS Squared Gini - Twoing,1.8341031667355856,27,0.0388415147107,1.8343815133862997,27,0.0388202600791,0.0,100.0,27
KDD98 Multiclass 2,STATE,LS Squared Gini - LS Chi Square,0.9383856981841462,27,0.178182728838,0.939012594352435,27,0.178024666951,0.0,100.0,27
KDD98 Multiclass 2,STATE,Twoing - LS Chi Square,-1.9180981894267184,27,0.967134196523,-1.9176083240751554,27,0.967101803712,0.0,100.0,27
KDD98 Multiclass 2,CDPLAY,LS Squared Gini - Twoing,0.0,22,100.0,0.0,22,100.0,0.0,100.0,22
KDD98 Multiclass 2,CDPLAY,LS Squared Gini - LS Chi Square,0.0,22,100.0,0.0,22,100.0,0.0,100.0,22
KDD98 Multiclass 2,CDPLAY,Twoing - LS Chi Square,0.0,22,100.0,0.0,22,100.0,0.0,100.0,22
KDD98 Multiclass 2,PHOTO,LS Squared Gini - Twoing,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 2,PHOTO,LS Squared Gini - LS Chi Square,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 2,PHOTO,Twoing - LS Chi Square,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 2,RFA_8,LS Squared Gini - Twoing,0.3903456405097647,29,0.349566790757,0.3846838226954622,29,0.351639204162,0.0,100.0,29
KDD98 Multiclass 2,RFA_8,LS Squared Gini - LS Chi Square,0.7514996367212801,29,0.229203891716,0.7484694985084736,29,0.230102327331,0.0,100.0,29
KDD98 Multiclass 2,RFA_8,Twoing - LS Chi Square,0.2636073175983114,29,0.396973319874,0.26864704017282176,29,0.395051631356,0.0,100.0,29
KDD98 Multiclass 2,FISHER,LS Squared Gini - Twoing,0.0,17,100.0,0.0,17,100.0,0.0,100.0,17
KDD98 Multiclass 2,FISHER,LS Squared Gini - LS Chi Square,0.0,17,100.0,0.0,17,100.0,0.0,100.0,17
KDD98 Multiclass 2,FISHER,Twoing - LS Chi Square,0.0,17,100.0,0.0,17,100.0,0.0,100.0,17
KDD98 Multiclass 2,RFA_11,LS Squared Gini - Twoing,-0.7470124904269531,29,0.769464932666,-0.7492473014821898,29,0.770128488797,0.0,100.0,29
KDD98 Multiclass 2,RFA_11,LS Squared Gini - LS Chi Square,-1.2933752611754206,29,0.896955339927,-1.2947897595739837,29,0.897196355553,0.0,100.0,29
KDD98 Multiclass 2,RFA_11,Twoing - LS Chi Square,-1.0197257658067664,29,0.841854687411,-1.0128000691902133,29,0.840234127288,0.0,100.0,29
KDD98 Multiclass 2,WALKER,LS Squared Gini - Twoing,0.0,7,100.0,0.0,7,100.0,0.0,100.0,7
KDD98 Multiclass 2,WALKER,LS Squared Gini - LS Chi Square,0.0,7,100.0,0.0,7,100.0,0.0,100.0,7
KDD98 Multiclass 2,WALKER,Twoing - LS Chi Square,0.0,7,100.0,0.0,7,100.0,0.0,100.0,7
KDD98 Multiclass 2,RFA_22,LS Squared Gini - Twoing,-6.060125294340273,29,0.999999324623,-6.058476172397509,29,0.999999321566,0.0,100.0,29
KDD98 Multiclass 2,RFA_22,LS Squared Gini - LS Chi Square,-8.369877562305087,29,0.999999998415,-8.379132591414002,29,0.999999998451,0.0,100.0,29
KDD98 Multiclass 2,RFA_22,Twoing - LS Chi Square,-2.6867083047706912,29,0.994090321672,-2.686115152681223,29,0.994081953119,0.0,100.0,29
KDD98 Multiclass 2,PETS,LS Squared Gini - Twoing,0.0,2,100.0,0.0,2,100.0,0.0,100.0,2
KDD98 Multiclass 2,PETS,LS Squared Gini - LS Chi Square,0.0,2,100.0,0.0,2,100.0,0.0,100.0,2
KDD98 Multiclass 2,PETS,Twoing - LS Chi Square,0.0,2,100.0,0.0,2,100.0,0.0,100.0,2
KDD98 Multiclass 2,RFA_18,LS Squared Gini - Twoing,-4.738432714936608,29,0.99997377089,-4.73919069560513,29,0.999973825997,0.0,100.0,29
KDD98 Multiclass 2,RFA_18,LS Squared Gini - LS Chi Square,-4.280428550356697,29,0.999907026072,-4.281121463210888,29,0.999907202859,0.0,100.0,29
KDD98 Multiclass 2,RFA_18,Twoing - LS Chi Square,1.0359018951663852,29,0.154404574038,1.0308659305012002,29,0.155562489807,0.0,100.0,29
KDD98 Multiclass 2,BIBLE,LS Squared Gini - Twoing,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 2,BIBLE,LS Squared Gini - LS Chi Square,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 2,BIBLE,Twoing - LS Chi Square,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 2,PEPSTRFL,LS Squared Gini - Twoing,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
KDD98 Multiclass 2,PEPSTRFL,LS Squared Gini - LS Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
KDD98 Multiclass 2,PEPSTRFL,Twoing - LS Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
KDD98 Multiclass 2,RFA_24,LS Squared Gini - Twoing,-4.160258916573286,29,0.999870756655,-4.161561283191113,29,0.999871216173,0.0,100.0,29
KDD98 Multiclass 2,RFA_24,LS Squared Gini - LS Chi Square,-5.680888584713391,29,0.999998082342,-5.680228427643641,29,0.999998078841,0.0,100.0,29
KDD98 Multiclass 2,RFA_24,Twoing - LS Chi Square,-3.6090016768622233,29,0.999428376356,-3.6048972812902615,29,0.99942212341,0.0,100.0,29
KDD98 Multiclass 2,CATLG,LS Squared Gini - Twoing,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 2,CATLG,LS Squared Gini - LS Chi Square,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 2,CATLG,Twoing - LS Chi Square,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 2,RFA_10,LS Squared Gini - Twoing,-8.991608034898135,29,0.999999999653,-8.985273807217276,29,0.999999999647,0.0,100.0,29
KDD98 Multiclass 2,RFA_10,LS Squared Gini - LS Chi Square,-9.61497193490817,29,0.99999999992,-9.614353627423196,29,0.99999999992,0.0,100.0,29
KDD98 Multiclass 2,RFA_10,Twoing - LS Chi Square,-0.6038701566687787,29,0.724687517405,-0.6015616787416207,29,0.723929992305,0.0,100.0,29
KDD98 Multiclass 2,PCOWNERS,LS Squared Gini - Twoing,0.0,27,100.0,0.0,27,100.0,0.0,100.0,27
KDD98 Multiclass 2,PCOWNERS,LS Squared Gini - LS Chi Square,0.0,27,100.0,0.0,27,100.0,0.0,100.0,27
KDD98 Multiclass 2,PCOWNERS,Twoing - LS Chi Square,0.0,27,100.0,0.0,27,100.0,0.0,100.0,27
KDD98 Multiclass 2,RFA_3,LS Squared Gini - Twoing,-2.7203535904966096,29,0.994547330482,-2.720952574317562,29,0.994555159038,0.0,100.0,29
KDD98 Multiclass 2,RFA_3,LS Squared Gini - LS Chi Square,-2.5077297098551727,29,0.990999637546,-2.5093657602090755,29,0.991033650145,0.0,100.0,29
KDD98 Multiclass 2,RFA_3,Twoing - LS Chi Square,1.4298204163378343,29,0.0817271988748,1.4301319865080258,29,0.0816828530197,0.0,100.0,29
KDD98 Multiclass 2,RFA_13,LS Squared Gini - Twoing,-12.280356484219851,29,1.0,-12.25572633265429,29,1.0,0.0,100.0,29
KDD98 Multiclass 2,RFA_13,LS Squared Gini - LS Chi Square,-13.60463568776569,29,1.0,-13.573332416067968,29,1.0,0.0,100.0,29
KDD98 Multiclass 2,RFA_13,Twoing - LS Chi Square,-7.971953098149481,29,0.999999995699,-7.96469792935345,29,0.999999995619,0.0,100.0,29
KDD98 Multiclass 2,RFA_4,LS Squared Gini - Twoing,-0.9579778280249209,29,0.827003543552,-0.9566126321609353,29,0.826664942138,0.0,100.0,29
