a_0,a_1,a_2,class
DH,AH,K,AH
EY,M,P,IH
N,D,IH,K
EH,L,P,T
G,Y,ER,Z
OW,L,D,D
S,T,AA,N
K,ER,AH,N
AO,R,IH,T
D,Z,AH,N
S,T,ER,D
F,AO,R,AH
T,AH,N,Z
AE,NG,K,K
AH,L,EY,T
IH,JH,AH,N
D,EH,R,IY
M,AH,N,D
NG,K,ER,Z
AH,T,OW,T
S,T,AO,K
EY,P,ER,S
EH,S,D,IH
K,ER,D,IH
Z,AH,N,T
IH,S,W,IY
S,EH,T,R
K,R,EH,D
T,W,UH,D
R,UW,P,S
ER,Z,IH,N
N,DH,AH,N
S,W,AA,Z
M,EH,K,AH
F,AH,N,D
N,T,IH,N
N,IH,K,S
Z,DH,AH,K
S,IY,K,L
AH,K,ER,D
P,AH,L,IY
D,K,ER,AH
OW,S,AH,S
N,IY,AH,N
EY,IH,N,D
EH,D,AA,N
AH,S,AO,R
TH,AO,R,AH
Z,S,EH,D
ER,T,AH,N
N,AH,T,AH
K,Y,AH,T
EH,K,Y,AH
M,AA,R,K
L,W,EH,N
D,M,AO,R
AH,D,AA,L
D,IY,V,IH
L,OW,K,AH
V,S,T,R
AA,M,P,R
S,P,EH,K
V,ER,S,AH
SH,UH,R,AH
S,EH,K,AH
Z,L,EH,D
AH,T,AE,N
IH,NG,T,EH
N,Z,IH,N
S,AH,JH,EH
AH,S,EH,K
S,IY,IH,Z
AA,DH,IH,S
EY,N,JH,D
S,T,EY,T
S,CH,EY,N
AE,SH,AH,N
N,AE,SH,AH
D,UW,S,K
M,EY,K,IH
V,IY,EH,S
D,DH,IH,S
T,AH,L,T
AH,S,IH,S
IH,N,AH,K
D,DH,EY,IH
AH,D,AA,L
AE,D,AH,D
SH,AH,N,Z
R,M,AH,N
AH,B,L,IH
DH,IY,Z,K
AY,L,B,L
AH,L,AA,T
N,V,EH,S
IH,NG,IH,T
F,IH,SH,AH
IH,R,IY,Z
T,R,AH,D
SH,AH,N,AH
K,AH,L,IH
N,P,AO,R
S,B,AH,T
K,L,IY,T
IY,K,AE,T
F,M,AA,R
W,IH,L,R
S,T,M,AH
V,HH,EH,L
IH,L,B,IY
EH,R,AH,N
N,T,ER,N
AH,S,AW,N
Y,UW,AE,D
R,OW,AH,T
AH,F,AO,L
IY,W,AA,Z
L,ER,Z,IH
S,T,AH,D
V,IH,Z,IH
UH,T,AE,T
AH,T,AH,D
V,AH,N,S
AY,Z,AH,K
S,T,Y,IH
N,IY,Z,IH
EY,L,Z,IH
S,EH,N,T
AH,N,IY,S
R,AH,V,IH
Z,W,IH,L
Z,AH,V,S
S,AO,R,S
Z,S,K,EH
HH,AE,V,S
P,AH,S,T
HH,AE,V,AH
AH,T,EH,S
R,K,AH,T
T,P,R,AH
S,IH,K,S
N,F,R,AH
Z,AH,N,D
N,EH,R,IY
M,AH,N,T
Z,EH,S,T
EH,D,W,IH
AO,R,AH,N
DH,AH,P,R
OY,L,EH,K
P,OW,S,T
N,TH,S,T
AH,N,S,IY
N,ER,AW,N
M,F,AO,R
L,AH,S,IY
T,R,EY,N
AH,M,P,EH
T,EY,T,S
AH,Z,W,IH
F,T,ER,AH
W,AH,N,D
Z,N,AA,T
L,Y,AH,N
T,UW,Z,IH
IY,L,AH,L
ER,V,Z,N
D,F,AO,R
IY,T,UW,AH
S,T,W,IY
EY,SH,AH,N
AH,Y,IH,R
EY,JH,ER,R
AO,R,S,AH
AE,SH,AH,N
Z,M,AE,N
IH,NG,SH,EH
AA,R,M,S
K,S,W,IH
S,S,EH,D
D,IH,D,N
EH,K,T,S
SH,AH,N,Z
AH,L,M,IY
D,B,IH,L
Z,AH,N,AH
IH,N,IH,S
L,EY,SH,AH
L,AH,S,IH
TH,T,UW,R
B,IH,L,IH
N,AH,L,IH
IH,L,IH,T
EY,IH,Z,K
T,ER,V,IY
IH,NG,M,IY
DH,AH,S,EH
AH,AH,F,IH
T,K,AH,N
Z,R,AH,S
Z,AH,D,EH
L,W,IH,L
T,K,AH,N
UW,IH,NG,S
L,OW,S,T
D,B,IY,S
T,AE,Z,IH
CH,W,UH,D
UW,V,IH,R
ER,AH,T,IH
EH,D,IH,T
UW,N,Y,AH
L,AY,N,IH
N,T,S,K
AH,T,ER,Z
AH,N,T,AH
AA,D,AH,K
UW,Z,ER,Z
EH,S,K,S
AE,Z,AH,S
EH,N,T,AH
SH,EH,R,Z
HH,AE,D,R
L,D,Z,S
Z,L,EY,T
ER,D,IH,T
EY,SH,AH,N
N,AE,N,S
IY,EH,S,L
L,EY,SH,AH
AH,L,AH,S
M,N,AA,N
B,AH,L,IH
EH,K,AH,N
AH,V,DH,AH
EH,G,Y,AH
T,SH,EH,R
L,AH,N,D
T,R,IH,Z
EH,K,AH,N
P,AY,T,R
OW,P,S,N
AH,L,T,S
R,DH,AH,K
IH,N,AH,S
EH,D,IH,T
R,AA,F,AH
S,P,AE,N
UH,D,B,IY
N,Z,R,EH
R,OW,L,IY
EY,SH,AH,N
L,S,OW,S
EY,P,ER,Z
AE,K,SH,AH
V,K,AA,Z
V,IY,EH,S
L,B,IY,AH
T,IY,AH,N
AY,IH,K,S
AH,L,W,IH
IY,AE,N,AH
AW,T,S,T
B,IH,G,IH
T,K,AH,N
IH,K,L,IY
S,N,AA,T
R,AA,F,AH
K,ER,AH,N
D,T,UW,S
IY,M,AH,N
AH,N,IY,S
EH,K,T,IH
JH,AH,L,AH
S,IY,M,AH
Z,S,EH,T
M,P,EH,R
EH,T,IH,T
AH,N,D,T
AW,ER,T,R
IY,S,T,R
EH,K,SH,AH
HH,IH,Z,S
Z,S,AH,K
V,EH,R,IY
R,AE,K,T
ER,W,IY,K
N,W,UH,D
DH,AH,AE,D
N,D,F,IH
D,IH,T,N
M,AH,N,T
ER,M,AY,N
AH,T,IY,IH
R,EH,D,IY
IY,AH,S,EH
B,AH,T,AH
AH,D,S,T
D,S,T,AH
T,IH,NG,T
P,ER,T,AH
AE,Z,K,AH
CH,W,EH,N
ER,V,AH,T
AH,M,AH,N
D,F,AO,R
AH,V,AY,D
ER,Z,IH,N
G,EH,N,S
IH,N,S,K
IH,N,D,AH
AH,N,IH,S
AY,L,IH,N
S,F,AW,N
T,AA,R,T
S,IH,S,T
R,M,AH,L
R,AH,T,EH
K,AE,T,AH
S,EH,D,IH
AH,HH,AY,AH
N,S,ER,D
K,Y,UW,T
T,IH,K,S
K,S,T,R
W,AH,T,IH
N,AH,P,R
S,DH,AE,T
M,P,EH,T
NG,AA,N,IH
N,V,ER,T
V,IY,EH,S
G,Y,ER,Z
S,IH,T,IY
Z,R,EY,N
EH,D,AH,T
AH,F,AH,N
Y,IH,R,EH
S,DH,AH,S
L,B,IY,IH
EH,D,IY,D
T,IH,V,N
AO,R,S,AH
S,T,UW,IH
N,D,ER,D
P,OY,N,T
M,EY,N,T
R,EY,SH,AH
AH,D,UW,S
V,DH,AH,K
IH,L,T,EH
R,AH,N,D
V,OW,T,IH
L,EY,T,L
IH,ZH,AH,N
AH,N,D,IH
AH,N,D,AH
UW,K,AA,N
AH,V,F,IH
N,D,AH,D
S,EY,L,Z
F,ER,T,S
Z,AE,Z,AH
HH,IY,S,EH
AH,N,IH,N
AE,N,AA,T
V,Y,IH,R
DH,AH,S,T
V,IY,EH,S
P,IH,R,IY
IH,NG,Z,AH
AH,M,AH,N
AH,D,UW,S
AA,S,T,S
AH,K,SH,AH
AH,N,T,S
UH,D,B,IY
V,AH,T,S
T,AA,K,IH
Z,V,IY,EH
R,DH,AE,T
K,S,EH,S
D,IH,S,K
D,AH,W,EH
S,T,AA,R
D,M,AA,R
D,UW,S,IH
F,AO,L,IH
K,W,EH,N
AY,R,M,AH
D,DH,AE,T
K,T,R,AH
P,ER,EY,T
S,T,M,AH
AE,D,M,IH
T,R,AH,S
N,EH,R,IY
AE,N,ER,L
OY,N,T,S
S,EH,N,T
AA,N,S,AH
P,R,EH,D
AH,V,AE,L
S,AH,S,AH
IH,D,AH,N
EH,K,T,AH
B,L,AH,D
JH,AH,W,AH
M,EY,K,N
T,S,EH,D
EH,N,AA,R
IH,NG,M,IH
AH,L,EY,T
AE,M,IH,N
AH,B,AO,R
AO,R,D,AH
AE,N,SH,AH
T,AH,T,IH
DH,ER,SH,EH
R,AO,D,K
AH,M,K,AH
HH,IY,IH,Z
AO,F,AH,N
N,IH,S,T
EH,K,AH,N
V,AW,ER,K
M,P,AH,N
AH,B,IH,L
IH,NG,AE,T
R,IY,CH,T
V,K,AH,N
N,JH,AH,N
AE,L,T,AH
K,AH,V,R
Z,W,ER,R
ER,P,R,EH
ER,AH,N,T
M,AA,R,K
EH,CH,UW,AH
AE,S,T,IH
S,IY,N,T
AH,S,T,S
T,ER,AO,R
SH,EH,R,Z
HH,OW,L,D
T,ER,DH,AH
T,R,EH,S
AO,R,T,IH
S,AH,T,EH
AW,F,OW,K
JH,IH,K,D
D,D,IH,K
IH,N,AE,K
T,IH,V,AH
Z,AH,B,IH
UH,L,P,R
N,CH,ER,IH
HH,AE,Z,AH
IH,K,K,AH
Z,DH,AH,D
SH,AH,N,AH
SH,OW,IH,T
T,AH,S,T
T,ER,D,IH
K,AH,N,S
Z,K,AH,N
M,AH,N,T
ER,ZH,AH,N
D,AH,B,EH
G,R,EY,T
F,AH,S,AH
NG,AH,V,S
AH,V,L,EH
AH,Z,S,AH
AH,B,IH,L
V,F,AO,R
S,AY,N,IH
AA,N,IH,T
IH,T,IH,N
R,AH,M,IH
Z,R,OW,Z
R,OW,G,R
IH,SH,AH,N
S,F,AO,R
IY,S,EH,D
AH,G,R,IY
K,SH,AH,N
K,W,AO,R
N,EH,T,IH
P,ER,SH,EH
IH,NG,K,L
AY,M,D,IH
D,IH,T,S
AE,N,AH,L
SH,AH,N,Z
P,OW,K,S
S,P,OW,K
D,DH,AE,T
EH,K,T,IH
AH,F,AY,D
L,EY,SH,AH
R,AH,S,IY
L,AE,N,AH
IH,DH,D,R
D,ER,Z,T
F,AH,N,D
UW,IH,T,S
G,Z,IH,S
EH,D,IH,T
R,R,IH,D
T,AH,JH,AH
IH,D,AA,N
S,AH,B,S
ER,DH,AH,N
S,K,AH,S
IH,NG,D,AH
T,L,UH,K
EH,N,N,IY
AO,R,F,AH
S,T,TH,R
Z,AH,N,D
D,T,UH,R
CH,IH,Z,S
V,IY,EH,S
S,F,AO,R
D,Z,AH,N
M,B,IH,L
IH,N,D,AH
S,IH,G,N
S,T,R,IY
EY,SH,AH,N
T,S,IH,N
Z,AH,L,T
S,CH,EY,N
R,IH,Z,EH
T,UW,B,IY
AH,N,T,L
IH,L,V,IY
AE,T,IH,T
S,ER,JH,D
AA,T,K,AH
K,S,OW,L
D,SH,AA,R
N,T,EY,N
ER,D,P,R
EH,D,IH,T
B,IY,AH,N
AA,Z,S,IH
HH,AE,Z,AH
OW,S,EH,D
Z,D,AE,Z
AH,L,IH,S
AH,N,D,AH
D,DH,AH,R
IH,K,W,IH
K,AH,L,Z
P,ER,S,EH
EH,L,M,EH
EY,SH,AH,N
P,EH,K,T
AE,S,K,T
R,AA,F,AH
AE,N,Z,L
AH,V,AO,L
P,AO,R,T
D,F,R,AH
SH,EH,R,Z
EH,N,T,AH
IY,S,IH,Z
N,M,AH,N
AA,R,T,D
IH,DH,DH,AH
ER,DH,IH,S
IH,S,W,IY
G,AH,T,AH
SH,AH,N,AH
T,UW,B,IY
K,AA,M,AH
AE,T,DH,AH
D,IY,AH,T
IH,SH,AH,L
IY,S,EH,D
OW,T,AH,L
AE,V,ER,IH
AH,S,T,R
T,OW,L,D
T,IY,F,IY
P,R,EH,Z
N,K,AO,R
K,AH,G,N
Z,IH,Z,IH
L,IY,AH,N
M,AH,R,IY
V,IH,N,T
K,ER,W,IH
AO,R,P,R
L,AO,Z,AH
M,P,AH,N
IH,Z,DH,AH
N,S,AY,D
N,K,EH,R
JH,AH,N,T
AH,L,AO,S
P,AO,R,T
P,EH,N,S
AH,T,IY,Z
AO,R,IY,AH
S,AY,Z,D
S,K,AA,S
V,IY,EH,S
R,AA,F,AH
IH,L,Y,AH
D,S,IH,K
EH,V,AH,N
AA,R,K,AH
S,T,IY,L
B,S,IH,D
R,UW,V,AH
AA,N,D,Z
L,AH,B,AH
K,AE,T,L
AH,V,DH,AH
M,AH,N,T
P,L,EY,S
S,AH,B,S
D,DH,AE,T
D,IH,T,S
HH,AW,DH,IH
AE,T,W,IH
T,W,IY,N
AO,R,AH,N
AH,N,UW,L
IH,T,D,IH
AH,L,Z,T
S,V,OW,T
AA,M,AH,N
R,EY,D,R
R,ER,L,IY
EH,F,AH,S
L,Y,AH,N
N,M,AH,S
K,R,UW,D
AE,Z,K,AH
R,ER,L,IY
S,IH,G,Z
ER,K,ER,Z
S,T,OW,T
S,K,AW,N
D,DH,EH,R
N,D,EH,K
EH,T,S,EH
UH,D,AH,N
L,K,AA,R
S,K,AH,L
P,EY,M,AH
DH,ER,D,IY
S,AH,CH,D
UW,Z,IH,N
UW,V,M,AH
EH,F,AH,S
M,AW,N,T
N,K,ER,IH
R,IY,S,T
DH,AH,P,R
N,Z,IH,T
P,L,AO,R
DH,AH,P,R
DH,AE,N,EH
M,AH,N,T
AH,M,Y,IH
M,Y,IH,R
AH,T,P,R
OW,S,IH,N
W,IH,CH,IH
P,IY,D,AH
V,IH,ZH,AH
AH,M,ER,Z
AH,D,UW,S
R,EH,K,AH
P,R,AH,D
EY,T,Y,IH
B,S,K,R
AH,M,EH,S
S,AA,N,T
K,AW,N,T
ER,AH,N,T
S,W,AA,Z
IH,NG,S,T
L,P,AH,T
IH,NG,T,AH
HH,OW,P,T
ER,M,M,AH
AH,N,AH,L
AA,T,EH,S
L,AY,K,L
V,IH,K,S
AE,S,AH,T
OW,L,D,AH
OW,P,R,IY
M,P,L,AH
SH,AH,L,IY
B,IY,F,N
IH,Z,IH,T
Z,TH,R,IY
AH,V,W,AH
UW,F,R,AH
EY,SH,AH,N
N,OW,T,S
AH,L,AH,N
K,AH,T,IH
IH,L,B,IY
AH,N,T,AH
IH,F,T,IH
F,EH,K,T
N,ER,AH,L
R,T,S,T
EH,L,Z,T
L,IH,T,IY
OY,L,S,IY
T,S,IH,N
R,AH,N,D
AH,D,UW,S
ER,K,AW,T
S,IH,R,IY
S,ER,P,L
N,AH,N,AH
AH,T,P,L
N,F,IH,S
TH,AO,R,AH
AH,K,EY,S
S,T,M,AH
IY,D,IH,L
IH,ZH,AH,N
DH,AE,N,IH
T,AH,S,T
D,Z,AW,T
JH,IH,NG,IH
S,EH,L,IH
R,S,EY,L
IH,Z,EH,L
T,S,EH,K
AH,D,EH,T
OW,N,L,IY
T,R,EY,D
S,T,DH,AH
D,AH,N,D
R,AY,S,T
L,Z,F,IH
S,ER,AW,N
M,IY,AE,Z
IY,V,IH,N
M,AE,N,D
F,AH,L,EH
T,S,EH,N
ER,AH,L,S
L,IY,S,T
W,IH,NG,AH
DH,EH,M,L
AH,S,AH,Z
T,AH,P,IH
K,AH,N,T
Z,S,EH,D
IH,Z,N,IY
G,OW,SH,IY
S,T,ER,N
S,L,AY,T
L,AE,S,T
IH,M,AH,K
AH,R,IH,S
UH,D,S,T
AH,M,P,AH
P,L,OY,IY
NG,S,IH,N
AO,S,AH,Z
T,DH,AH,S
IH,D,AE,N
R,IH,D,AH
K,DH,AH,EH
AH,S,AH,N
K,R,AH,T
AE,NG,K,AH
EH,R,IY,IH
N,D,AE,Z
AW,IH,NG,S
T,IH,K,AH
S,F,R,AH
L,IY,T,AH
P,AO,R,T
M,IH,K,R
S,EH,K,T
HH,AY,L,EH
UW,N,AH,T
M,IH,T,S
ER,S,T,K
R,IY,S,T
K,AH,P,S
NG,T,AE,K
AH,B,AW,T
L,Y,UW,S
AH,M,IH,T
AO,L,D,N
AY,N,Z,T
P,T,D,IH
NG,Z,F,R
SH,EH,R,IH
N,T,R,IY
AA,N,T,EH
AE,Z,R,IH
AH,N,B,AH
AH,N,S,IH
EY,T,M,AH
AH,N,T,S
SH,IY,EY,T
EY,N,HH,IY
N,M,AA,R
N,Z,AH,N
S,OW,S,EH
L,AH,N,S
K,S,M,AH
S,T,EY,T
AH,T,IH,N
EY,D,AW,N
P,R,AY,Z
EH,K,T,T
S,M,AH,N
EH,R,D,T
SH,AH,N,D
R,M,B,IH
R,AA,B,L
S,IH,K,S
S,K,R,EH
AH,D,EY,EH
S,L,AO,T
W,IH,DH,R
N,D,DH,IH
L,OW,ER,R
AW,N,G,R
AO,R,D,IH
R,IY,Y,IH
F,AH,S,AH
P,AA,R,T
R,EH,S,IH
DH,AH,N,EH
B,AE,NG,K
K,AH,N,T
N,T,UW,N
V,IY,EH,S
IH,N,D,AH
AH,M,P,AH
R,AH,S,AH
AH,N,Z,D
IY,T,UW,K
IH,N,T,EH
AA,G,W,IY
DH,AE,T,S
G,AH,L,D
EH,D,IH,T
D,AA,P,T
Z,B,EY,S
L,UW,D,AH
B,AY,DH,AH
AO,R,M,R
S,P,EH,K
T,W,AA,Z
K,SH,AH,N
N,F,EH,R
AY,D,EY,D
IH,T,S,T
L,EY,S,L
IH,NG,N,AH
R,AY,S,AH
AO,F,AH,S
K,W,OW,T
IH,N,K,L
AE,D,AH,D
N,IY,W,IH
EY,K,AH,N
IH,N,K,R
T,ER,K,L
AH,N,EY,T
AH,N,T,S
AH,L,IY,AH
V,D,L,EH
R,EH,V,AH
D,EH,T,T
EY,T,S,IH
EY,T,DH,AH
T,S,IH,N
P,AW,ER,K
P,EH,N,S
P,ER,P,R
N,T,EH,N
K,L,OW,Z
P,OW,Z,AH
L,AH,G,EH
P,AA,Z,AH
T,AO,R,IY
N,IH,T,S
B,AW,T,S
IH,Z,DH,AH
AH,F,AO,R
NG,M,AA,N
P,ER,CH,AH
DH,AH,IH,K
K,S,P,EH
K,SH,AH,N
IH,L,AO,L
T,ER,AH,N
R,Z,AH,N
SH,AA,P,IH
IH,N,K,L
V,DH,EH,R
F,AH,N,D
M,AH,N,T
AH,N,D,AH
OW,AH,L,IH
M,AH,S,T
D,OY,L,AH
EY,SH,AH,N
UW,AH,L,S
AE,S,T,D
R,UW,AH,L
M,P,AH,N
L,F,AO,R
IH,N,K,L
N,D,DH,AH
IH,N,D,AH
N,T,IH,K
S,TH,R,EH
AY,N,ER,IY
N,SH,AH,L
P,AA,S,AH
F,IH,T,S
IH,F,AY,N
ER,Z,IH,N
N,T,IH,N
M,EY,N,IH
AH,S,T,IH
B,ER,Z,S
L,P,AA,R
CH,AH,S,AH
EH,S,W,AH
EH,R,Z,IH
B,L,IY,Z
M,AH,L,T
AH,B,EH,S
S,AA,N,AH
Z,P,R,AH
Z,AH,N,D
F,ER,W,IH
K,AA,M,EH
AH,N,T,S
S,T,S,IH
IY,AE,L,AH
T,AO,L,S
AE,N,Z,T
AH,N,IH,N
IH,K,AA,N
K,S,P,EH
R,G,AH,T
T,EH,N,S
AH,S,AH,Z
ER,F,AO,R
AH,L,Y,IH
SH,EH,R,Z
EH,D,IH,T
UW,D,AH,D
DH,AH,R,IY
T,AH,T,IH
IH,S,IH,T
T,IH,K,AH
AH,B,K,AH
UW,T,IH,K
IH,K,AO,Z
OW,S,T,R
AO,Z,DH,AH
S,T,EY,T
AO,R,W,IY
S,T,ER,N
AH,T,EH,N
L,IH,T,S
AO,L,T,IH
EY,SH,AH,N
N,IH,S,AH
EH,N,B,IH
V,R,AH,K
EY,SH,AH,N
IH,NG,W,IH
R,AY,K,IH
IY,EH,N,IY
SH,AH,L,S
AO,R,N,AH
SH,AH,N,AH
R,UW,V,D
P,R,AA,S
AA,T,DH,AH
S,IH,D,IY
P,R,AY,S
AH,JH,IH,T
AH,N,T,IH
B,IH,N,AH
EH,ZH,ER,Z
R,T,ER,AH
R,K,AH,T
R,B,IH,L
V,IY,AH,S
SH,AH,N,S
L,AY,Z,IH
R,AY,W,EH
P,IH,NG,IH
AH,M,T,AH
T,R,EY,T
V,F,AA,L
AA,L,AH,S
D,EH,F,AH
K,SH,AH,N
N,S,EH,D
AO,R,DH,AH
T,UW,M,EH
AE,K,W,AH
K,AO,Z,AH
IH,N,V,EH
N,AH,P,R
NG,IH,K,S
L,AY,K,L
UW,M,AH,N
L,ER,IY,Z
IH,N,D,AH
IH,T,IH,Z
D,EH,T,R
R,R,IY,S
EY,D,DH,AH
AE,T,AH,D
IH,NG,K,AH
AH,N,T,EH
B,R,IH,L
AH,S,T,R
M,P,AO,R
P,R,AA,D
K,S,K,R
ER,JH,IY,T
T,S,AE,K
AY,D,ER,S
IY,AH,V,N
L,IY,AH,N
AH,N,D,IH
S,EH,D,IH
L,AY,Z,D
AO,Z,AH,Z
S,P,R,AH
K,SH,AH,N
AH,JH,IH,T
IH,N,HH,EH
IH,L,EH,K
S,T,EY,T
Z,W,EH,L
ER,S,EH,D
IH,Z,AH,L
F,ER,L,IY
Y,AH,N,L
EY,D,AA,N
JH,R,EY,T
L,D,ER,T
AE,N,AE,N
EY,L,Z,AH
EY,R,IH,Z
K,SH,AH,N
AA,K,F,R
DH,AH,B,AH
IH,SH,UW,D
OW,L,D,IH
IH,N,S,IH
DH,AH,R,IY
AH,N,D,IH
IH,SH,UW,AH
P,IH,R,IH
N,IY,D,Z
AH,P,AE,S
K,EH,P,T
ER,AH,L,IH
AY,L,AH,T
ZH,AH,N,EH
IH,T,W,IH
L,T,UW,R
D,Y,UW,S
IY,Z,AH,N
DH,AH,F,IH
Z,R,OW,Z
AA,N,S,AH
Z,ER,EH,S
T,IH,D,IH
L,AY,N,D
F,IH,SH,AH
EH,M,F,AH
Z,AH,N,D
AH,N,T,IH
AH,B,AH,L
D,AH,P,R
EY,JH,AH,N
AH,P,R,AH
AH,N,Z,AH
UW,P,L,EH
R,Z,AO,R
Z,P,AA,R
ER,M,Z,T
S,W,AO,R
T,S,AY,N
AH,G,R,IY
AE,N,SH,AH
D,AH,K,AH
T,R,IY,AH
K,W,AO,R
P,SH,AH,N
AO,R,DH,AH
D,EY,L,IY
HH,OW,L,D
IY,Z,AA,R
T,AH,V,L
ER,S,IH,K
DH,AH,EH,R
D,IH,N,IH
M,AH,L,T
V,IY,EH,S
R,L,IH,K
AH,P,AA,L
IH,Z,AH,L
N,F,AA,R
M,AH,N,T
N,T,EH,S
DH,AH,EH,N
AH,S,IY,D
DH,P,AA,L
UW,D,AH,T
AH,B,S,IH
K,R,IY,S
IH,D,B,IH
K,AH,T,S
AH,JH,DH,AH
R,M,L,EH
ER,T,UW,N
UW,D,Z,R
IH,N,D,EH
SH,AH,L,R
AA,M,IH,K
ER,N,AH,L
T,S,ER,L
D,N,AA,T
D,P,EY,R
AH,D,EH,N
AO,S,N,IH
T,ER,M,D
AY,M,EH,R
D,AH,S,T
W,IY,K,R
AA,F,AH,T
V,IY,EH,S
D,AH,N,EH
W,AO,R,T
ER,M,AH,N
W,AH,Z,IH
EY,SH,AH,N
K,T,IH,D
AA,R,K,AH
T,UW,B,L
M,P,AH,N
EY,SH,AH,N
N,IY,M,AH
IH,V,P,R
AA,L,ER,T
K,F,IY,T
M,P,L,IY
AE,M,IH,N
R,IY,S,EH
AH,V,AA,L
T,DH,AH,R
W,IH,DH,AH
L,AW,K,AH
AH,JH,AO,R
T,UW,D,IH
S,UW,P,IH
P,T,DH,AH
P,AO,R,T
Z,IH,T,S
AE,Z,R,EH
D,T,UW,L
F,IH,SH,AH
S,AH,M,IH
D,IH,N,D
L,AE,T,S
N,F,R,AH
N,T,D,IH
T,S,S,IY
N,AH,B,AH
S,AH,N,T
T,W,EH,N
AH,L,IY,S
M,P,AO,R
HH,OW,L,D
AA,S,T,AH
AO,L,D,IH
JH,ER,AH,N
AA,M,P,AH
AH,L,R,IH
S,S,T,R
OW,TH,AW,T
IY,Z,K,AH
AH,HH,OW,L
AE,JH,UW,AH
IY,B,IH,N
Z,AH,N,D
T,UW,D,IY
OY,L,P,R
AH,V,DH,IH
AH,N,D,R
T,R,EY,T
W,IH,D,AH
P,OY,N,T
K,IH,NG,S
N,SH,AH,N
V,Y,UW,AH
Y,UW,M,Z
EH,R,D,IY
T,IH,NG,AH
K,AH,N,T
AH,L,T,AH
K,Y,UH,R
AH,N,IH,N
T,T,AH,D
AH,R,AY,Z
Z,IH,N,N
S,T,DH,IH
S,T,S,AH
AH,N,EY,T
AY,AH,N,T
UW,DH,EH,R
T,P,AW,N
T,L,IY,AH
L,OW,N,S
S,AH,Z,S
DH,AH,F,AH
ER,AH,V,IH
ER,M,AH,N
S,T,ER,N
R,IY,V,IY
S,EH,D,N
F,AO,R,L
T,R,IY,AH
IH,S,K,AH
D,IH,Z,EH
UW,F,AH,N
W,IH,DH,AH
B,AY,DH,AH
IH,R,IH,N
IH,V,ER,IY
N,AO,M,AH
S,T,AH,D
AH,N,T,AH
S,AH,B,S
IH,NG,IH,T
AH,T,AH,L
AH,V,DH,AH
S,M,IH,L
B,AE,NG,K
Z,IH,K,S
Z,N,OW,IH
N,D,AH,R
EH,T,IH,N
V,ER,M,AH
UH,L,B,AH
T,AH,F,IH
HH,AE,Z,N
L,IH,JH,D
K,AH,N,T
IH,L,EH,K
R,EH,V,AH
IH,NG,P,R
AA,N,S,AH
T,M,AH,N
IH,NG,IH,N
D,AH,M,AH
SH,EH,R,Z
SH,IH,P,IH
G,EH,N,S
K,CH,ER,AH
K,L,IY,T
AH,T,AH,L
D,DH,AH,K
AH,K,IY,IH
UW,M,ER,Z
T,EY,L,Z
N,D,AW,T
IH,NG,AH,N
K,T,ER,Z
IY,ER,EH,S
EH,R,D,IH
UW,N,Y,AH
UW,N,Y,AH
EH,R,P,R
P,L,IH,T
IH,T,AE,N
AH,N,D,AH
T,S,AE,Z
AY,N,S,IH
IY,F,IH,K
AH,M,IH,S
M,AH,N,IY
R,EY,T,K
T,AH,V,IH
W,AO,R,T
D,IY,R,EH
D,AE,D,AH
EY,D,T,AH
R,AH,IH,N
S,M,AH,N
AA,Z,K,AH
D,K,AO,R
B,IH,L,IH
N,K,ER,D
L,IH,NG,S
EY,SH,AH,N
AH,Z,AA,R
T,R,AH,T
R,T,IH,K
IH,L,OW,N
IH,D,F,R
R,AH,N,T
D,IH,V,EH
R,AE,N,T
AY,T,AE,T
IH,N,T,R
IH,N,DH,AH
EH,K,T,IH
AE,SH,AH,N
T,AE,Z,S
AE,S,T,IH
N,AH,Y,IH
L,AH,S,IH
T,UW,M,AH
AH,R,EH,S
Z,DH,AH,L
T,IY,Z,T
IH,N,AE,S
V,S,T,AH
AH,B,AW,T
NG,L,EH,T
IY,V,IH,N
L,T,UW,D
D,HH,IY,IH
N,D,AH,S
N,K,AH,N
N,T,AE,K
IY,S,AH,N
AO,F,AH,S
N,DH,AE,T
ER,EH,S,R
T,EH,N,D
AY,DH,AH,K
T,F,AO,R
IH,L,Y,AH
N,DH,AH,R
ER,V,AH,S
DH,AH,S,AH
S,T,AE,T
T,S,R,IY
P,L,EY,S
K,N,AA,L
T,K,AE,T
EH,N,T,AH
AH,D,UW,S
DH,AH,B,IY
AE,T,DH,IH
N,AH,G,R
AO,R,B,IH
AH,N,AE,N
AH,N,SH,EH
S,EH,K,AH
T,UW,B,IY
T,R,IY,K
EH,K,AH,N
P,R,AH,D
K,L,IY,T
SH,AH,N,AH
P,EH,K,T
IH,NG,DH,AH
N,AA,T,K
K,AH,T,IH
IY,IH,NG,S
AH,V,AH,S
L,IH,T,S
N,M,AE,N
EY,T,IH,D
N,D,IH,Z
AH,N,D,D
JH,IY,AA,R
IH,Z,EH,N
AH,S,T,R
L,UW,D,AH
AH,B,IH,L
S,AH,T,IY
S,EY,T,AH
S,T,R,IY
HH,AE,F,AH
D,HH,IH,T
IH,SH,AH,L
P,IH,NG,K
B,AE,K,T
M,EH,T,AH
M,P,AH,N
AA,B,L,AH
F,T,ER,T
