Dataset,Attribute,Criterion Difference Name,Paired t-statistics on Accuracy with Missing Values,Degrees of Freedom of Accuracy with Missing Values,P-value t-statistics on Accuracy with Missing Values,Paired t-statistics on Accuracy without Missing Values,P-value t-statistics on Accuracy without Missing Values,Degrees of Freedom of Accuracy without Missing Values,Paired t-statistics on Number of Nodes,P-value t-statistics on Number of Nodes,Degrees of Freedom of Number of Nodes
KDD98 Multiclass 5,RFA_12,GW Squared Gini - GW Chi Square,2.007567628516839,29,0.0270438613813,2.0143118680539187,29,0.0266674118679,3.525417908358019,0.000712913708951,29
KDD98 Multiclass 5,RFA_11,GW Squared Gini - GW Chi Square,-0.4120353329278278,29,0.658328300706,-0.4095981549292678,29,0.657444707868,2.4285714285714284,0.0107950794079,29
KDD98 Multiclass 5,STATE,GW Squared Gini - GW Chi Square,2.827630547631509,10,0.00896229645141,2.8305214566968195,10,0.00891797442752,0.0,0.5,10
KDD98 Multiclass 5,RFA_21,GW Squared Gini - GW Chi Square,0.9311622883758861,29,0.179728576896,0.9324585340182259,29,0.179399215271,-1.9746289939797668,0.971049794123,29
KDD98 Multiclass 5,RFA_2,GW Squared Gini - GW Chi Square,-4.785500815605559,29,0.999976983014,-4.785500815605559,29,0.999976983014,12.248698389824854,2.74780198595e-13,29
KDD98 Multiclass 5,WALKER,GW Squared Gini - GW Chi Square,0.0,10,100.0,0.0,10,100.0,0.0,100.0,10
KDD98 Multiclass 5,CRAFTS,GW Squared Gini - GW Chi Square,0.0,13,100.0,0.0,13,100.0,0.0,100.0,13
KDD98 Multiclass 5,GENDER,GW Squared Gini - GW Chi Square,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 5,RFA_4,GW Squared Gini - GW Chi Square,-1.4886206889002374,29,0.926308846585,-1.4899040032177444,29,0.926476887164,3.9842251919097222,0.000208783347676,29
KDD98 Multiclass 5,VETERANS,GW Squared Gini - GW Chi Square,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 5,RFA_18,GW Squared Gini - GW Chi Square,3.138976960945637,29,0.00193809907197,3.145493384114742,29,0.0019063067739,0.38663230087833356,0.350925468651,29
KDD98 Multiclass 5,PEPSTRFL,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
KDD98 Multiclass 5,RFA_24,GW Squared Gini - GW Chi Square,0.5953021434947237,29,0.278129474131,0.5920724190009035,29,0.279195170838,0.4357208974687791,0.333132719547,29
KDD98 Multiclass 5,RFA_14,GW Squared Gini - GW Chi Square,0.02835115870628767,29,0.48878814379,0.026109783770874775,29,0.489674309092,1.2661023163144773,0.107776490763,29
KDD98 Multiclass 5,RFA_15,GW Squared Gini - GW Chi Square,-1.6224122319512926,29,0.942230988349,-1.6214169381203434,29,0.942123965792,2.523064338960976,0.00868617786227,29
KDD98 Multiclass 5,BIBLE,GW Squared Gini - GW Chi Square,0.0,3,100.0,0.0,3,100.0,0.0,100.0,3
KDD98 Multiclass 5,RFA_3,GW Squared Gini - GW Chi Square,-2.367995932304387,29,0.987616274663,-2.3707843975244542,29,0.987693850046,6.325592209587869,3.27297395297e-07,29
KDD98 Multiclass 5,COLLECT1,GW Squared Gini - GW Chi Square,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 5,GEOCODE2,GW Squared Gini - GW Chi Square,-1.848778419784311,16,0.958472510159,-1.848778419784311,16,0.958472510159,2.4,0.0144596446467,16
KDD98 Multiclass 5,AGEFLAG,GW Squared Gini - GW Chi Square,-1.8534148072325667,10,0.953240001825,-1.8534148072325667,10,0.953240001825,5.163977794943223,0.000211390596803,10
Cover Type with Aggreg,soil_type_17,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Cover Type with Aggreg,soil_type_26,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Cover Type with Aggreg,wilderness_area_3,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Cover Type with Aggreg,soil_type_27,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Cover Type with Aggreg,soil_type_28,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Cover Type with Aggreg,soil_type_24,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Cover Type with Aggreg,soil_type_30,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Cover Type with Aggreg,soil_type_3,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Cover Type with Aggreg,soil_type_23,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Cover Type with Aggreg,soil_type_34,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Cover Type with Aggreg,soil_type_10,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Cover Type with Aggreg,soil_type_37,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Cover Type with Aggreg,soil_type_22,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,1.0,0.162790994008,29
Cover Type with Aggreg,soil_type_33,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Cover Type with Aggreg,soil_type_13,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Cover Type with Aggreg,soil_type_5,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Cover Type with Aggreg,soil_type_8,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Cover Type with Aggreg,soil_type_19,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Cover Type with Aggreg,soil_type_9,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Cover Type with Aggreg,wilderness_area_4,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Cover Type with Aggreg,soil_type_36,GW Squared Gini - GW Chi Square,0.0,10,100.0,0.0,10,100.0,0.0,100.0,10
Cover Type with Aggreg,soil_type_aggreg,GW Squared Gini - GW Chi Square,-4.37634351926184,29,0.999928588024,-4.376345017917214,29,0.999928588319,-7.47696081076927,0.999999984691,29
Cover Type with Aggreg,soil_type_20,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Cover Type with Aggreg,wilderness_area_aggreg,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,0.5,29
Cover Type with Aggreg,soil_type_16,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Cover Type with Aggreg,soil_type_38,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Cover Type with Aggreg,soil_type_18,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Cover Type with Aggreg,soil_type_21,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,-1.0,0.837209005992,29
Cover Type with Aggreg,soil_type_12,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Cover Type with Aggreg,soil_type_25,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Cover Type with Aggreg,soil_type_35,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Cover Type with Aggreg,wilderness_area_2,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Cover Type with Aggreg,soil_type_14,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Cover Type with Aggreg,soil_type_4,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Cover Type with Aggreg,soil_type_32,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Cover Type with Aggreg,soil_type_40,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Cover Type with Aggreg,soil_type_31,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Cover Type with Aggreg,soil_type_29,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Cover Type with Aggreg,soil_type_2,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Cover Type with Aggreg,soil_type_6,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Cover Type with Aggreg,soil_type_39,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Cover Type with Aggreg,soil_type_11,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Cover Type with Aggreg,soil_type_1,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Contraceptive with Aggreg,husbands_occupation,GW Squared Gini - GW Chi Square,1.5324302881321812,29,0.0681270137825,1.5324302881321812,29,0.0681270137825,4.176275989298365,0.000123702564257,29
Contraceptive with Aggreg,standard_of_living_index,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Contraceptive with Aggreg,media_exposure,GW Squared Gini - GW Chi Square,None,0,None,None,0,None,None,None,0
Contraceptive with Aggreg,aggreg_working_occupation_sol,GW Squared Gini - GW Chi Square,0.483263196548693,29,0.316268791929,0.31124965959336653,29,0.378918647916,2.6925824035672523,0.00582739683775,29
Contraceptive with Aggreg,wifes_education,GW Squared Gini - GW Chi Square,-1.0,29,0.837209005992,-1.0,29,0.837209005992,1.0,0.162790994008,29
Contraceptive with Aggreg,aggreg_education,GW Squared Gini - GW Chi Square,2.505157513822197,29,0.00905407744865,2.479835654176557,29,0.00959885376777,0.0,0.5,29
Contraceptive with Aggreg,wifes_religion,GW Squared Gini - GW Chi Square,0.0,19,100.0,0.0,19,100.0,0.0,100.0,19
Contraceptive with Aggreg,wife_is_working,GW Squared Gini - GW Chi Square,0.0,17,100.0,0.0,17,100.0,0.0,100.0,17
Contraceptive with Aggreg,husbands_education,GW Squared Gini - GW Chi Square,-1.0,29,0.837209005992,-1.0,29,0.837209005992,0.0,0.5,29
Adult Census Income,race,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Adult Census Income,workclass,GW Squared Gini - GW Chi Square,-1.8633587761955355,29,0.963716237396,-1.8522904191384404,29,0.962905834753,-4.39696865275764,0.999932533586,29
Adult Census Income,education,GW Squared Gini - GW Chi Square,-23.51675303608449,29,1.0,-23.51675303608449,29,1.0,0.0,100.0,29
Adult Census Income,native.country,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Adult Census Income,sex,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Adult Census Income,relationship,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Adult Census Income,occupation,GW Squared Gini - GW Chi Square,-1.0,29,0.837209005992,-1.0,29,0.837209005992,1.0,0.162790994008,29
Adult Census Income,marital.status,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Mushroom,bruises?,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Mushroom,gill-spacing,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Mushroom,habitat,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,29.0,0.0,29
Mushroom,stalk-surface-below-ring,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Mushroom,cap-surface,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Mushroom,ring-number,GW Squared Gini - GW Chi Square,1.4311285966602851,13,0.0879958636136,1.4311285966602851,13,0.0879958636136,-5.70087712549569,0.999963588455,13
Mushroom,stalk-shape,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Mushroom,cap-shape,GW Squared Gini - GW Chi Square,1.3852965645859074,29,0.0882628370434,1.3713911298279013,29,0.0903859983599,-1.439245834257849,0.919605895787,29
Mushroom,odor,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,0.5,29
Mushroom,gill-size,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Mushroom,stalk-surface-above-ring,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Mushroom,cap-color,GW Squared Gini - GW Chi Square,1.0885667977886497,29,0.142654526934,1.0885667977886497,29,0.142654526934,2.2622217085916954,0.0156758466403,29
Mushroom,ring-type,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Mushroom,gill-color,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Mushroom,population,GW Squared Gini - GW Chi Square,-0.9715219838077045,29,0.830338778614,-0.9715219838077045,29,0.830338778614,-3.071438578216897,0.997701166266,29
Mushroom,stalk-color-below-ring,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,29.0,0.0,29
Mushroom,stalk-root,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Mushroom,spore-print-color,GW Squared Gini - GW Chi Square,-1.0,29,0.837209005992,-1.0,29,0.837209005992,29.0,0.0,29
Mushroom,stalk-color-above-ring,GW Squared Gini - GW Chi Square,0.0,29,100.0,0.0,29,100.0,29.0,0.0,29
