Month,DayOfWeek,PdDistrict,X,Y,Category
Nov,Sunday,SOUTHERN,-122.40389095544501,37.7824014072132,VANDALISM
Nov,Sunday,BAYVIEW,-122.388321056607,37.7367566432966,ASSAULT
Nov,Saturday,CENTRAL,-122.406861140307,37.7978967044381,LARCENY/THEFT
Nov,Saturday,NORTHERN,-122.433800051784,37.7898100005704,SUSPICIOUS OCC
Nov,Saturday,TARAVAL,-122.467384516611,37.7639886953347,WARRANTS
Nov,Friday,BAYVIEW,-122.401057192257,37.728324956088,VEHICLE THEFT
Nov,Friday,NORTHERN,-122.420850403389,37.79103714280721,BURGLARY
Nov,Friday,BAYVIEW,-122.411836440259,37.730379007001204,VANDALISM
Nov,Friday,TARAVAL,-122.46412768386601,37.7269732794639,ASSAULT
Nov,Friday,SOUTHERN,-122.39616405853201,37.7762328753299,BURGLARY
Nov,Friday,MISSION,-122.407058164277,37.7658669915947,LARCENY/THEFT
Nov,Thursday,NORTHERN,-122.420332099593,37.7762075768262,WARRANTS
Nov,Thursday,MISSION,-122.421057854839,37.766598778147795,OTHER OFFENSES
Nov,Thursday,RICHMOND,-122.46241811756,37.784907044299295,VEHICLE THEFT
Nov,Thursday,RICHMOND,-122.452695606947,37.781910842479604,VANDALISM
Nov,Thursday,TENDERLOIN,-122.416893710739,37.7842860480389,LARCENY/THEFT
Nov,Wednesday,TARAVAL,-122.47200755690001,37.7166731148325,ROBBERY
Nov,Wednesday,TENDERLOIN,-122.41241426358101,37.7830037964534,DRUG/NARCOTIC
Nov,Wednesday,SOUTHERN,-122.39349000752199,37.7828975050745,BURGLARY
Nov,Wednesday,TENDERLOIN,-122.414056291891,37.7827931071006,DRUG/NARCOTIC
Nov,Wednesday,SOUTHERN,-122.410541166987,37.7709130566165,LARCENY/THEFT
Nov,Wednesday,TENDERLOIN,-122.405895369887,37.786734218498296,LARCENY/THEFT
Nov,Tuesday,MISSION,-122.426955631709,37.769247063207004,NON-CRIMINAL
Nov,Tuesday,MISSION,-122.405460433484,37.7536841158237,LARCENY/THEFT
Nov,Tuesday,INGLESIDE,-122.43999673716101,37.7165122771571,VEHICLE THEFT
Nov,Tuesday,PARK,-122.44999892468901,37.7687150427947,DRUG/NARCOTIC
Nov,Monday,RICHMOND,-122.454617743442,37.784028496119106,WARRANTS
Nov,Monday,TARAVAL,-122.469748625841,37.750810592187705,OTHER OFFENSES
Nov,Monday,INGLESIDE,-122.41701506595,37.7397775665586,OTHER OFFENSES
Nov,Sunday,INGLESIDE,-122.438695075365,37.7196920262929,VEHICLE THEFT
Nov,Sunday,SOUTHERN,-122.409065690706,37.773248092065,BURGLARY
Nov,Sunday,NORTHERN,-122.422048136471,37.788956265767204,LARCENY/THEFT
Nov,Sunday,TARAVAL,-122.493888394515,37.7340387636583,OTHER OFFENSES
Nov,Sunday,PARK,-122.45335464746901,37.7682463076665,NON-CRIMINAL
Nov,Sunday,MISSION,-122.442794767705,37.75280293431009,OTHER OFFENSES
Nov,Saturday,INGLESIDE,-122.428439970042,37.728594689778795,MISSING PERSON
Nov,Saturday,MISSION,-122.43894362395399,37.7616771433751,LARCENY/THEFT
Nov,Saturday,BAYVIEW,-122.39075327366301,37.774379234780795,BURGLARY
Nov,Saturday,PARK,-122.45199302287901,37.774088474589,LARCENY/THEFT
Nov,Saturday,MISSION,-122.431957685196,37.7649357189679,NON-CRIMINAL
Nov,Saturday,BAYVIEW,-122.382452903681,37.7349303029099,ASSAULT
Nov,Saturday,NORTHERN,-122.426445754167,37.784146601299796,LARCENY/THEFT
Nov,Saturday,BAYVIEW,-122.39016481873101,37.7316630694594,NON-CRIMINAL
Nov,Saturday,CENTRAL,-122.404260458632,37.79811648188871,NON-CRIMINAL
Nov,Friday,SOUTHERN,-122.399805266707,37.781499077830404,VANDALISM
Nov,Friday,MISSION,-122.42094803971901,37.76997927943879,LARCENY/THEFT
Nov,Friday,MISSION,-122.418687919804,37.7642753857061,DRUG/NARCOTIC
Nov,Friday,RICHMOND,-122.44396312929301,37.789030850279104,VEHICLE THEFT
Nov,Friday,TENDERLOIN,-122.409268441444,37.7837998723601,MISSING PERSON
Nov,Friday,SOUTHERN,-122.40340479147899,37.775420706711,WARRANTS
Nov,Friday,INGLESIDE,-122.431955738461,37.732993205473,VEHICLE THEFT
Nov,Thursday,CENTRAL,-122.411743045233,37.796062067990896,VEHICLE THEFT
Nov,Thursday,TENDERLOIN,-122.409853729941,37.7833862379382,NON-CRIMINAL
Nov,Thursday,CENTRAL,-122.41487852776699,37.8035408565775,LARCENY/THEFT
Nov,Thursday,NORTHERN,-122.422253466945,37.7908627239441,NON-CRIMINAL
Nov,Thursday,MISSION,-122.426955631709,37.769247063207004,LARCENY/THEFT
Nov,Thursday,CENTRAL,-122.414492198664,37.7936836007729,NON-CRIMINAL
Nov,Thursday,CENTRAL,-122.41072162587,37.78709664956629,MISSING PERSON
Oct,Wednesday,PARK,-122.44844788126301,37.7754949490098,LARCENY/THEFT
Oct,Wednesday,NORTHERN,-122.42109228187901,37.7849996426672,ASSAULT
Oct,Wednesday,PARK,-122.4453467866,37.7702081959172,NON-CRIMINAL
Oct,Wednesday,MISSION,-122.427584717604,37.7532932347816,VANDALISM
Oct,Wednesday,BAYVIEW,-122.383002734582,37.7458841244774,NON-CRIMINAL
Oct,Wednesday,TARAVAL,-122.509109252057,37.758411716434495,VEHICLE THEFT
Oct,Wednesday,BAYVIEW,-122.402116556292,37.733235467655604,MISSING PERSON
Oct,Wednesday,TARAVAL,-122.45415443649901,37.7140350941097,MISSING PERSON
Oct,Tuesday,BAYVIEW,-122.404952461327,37.7307376243582,LARCENY/THEFT
Oct,Monday,TENDERLOIN,-122.414433155063,37.7846576329256,DRUG/NARCOTIC
Oct,Monday,MISSION,-122.420253564524,37.7536816295495,MISSING PERSON
Oct,Monday,PARK,-122.440219513694,37.76451741499321,NON-CRIMINAL
Oct,Monday,TENDERLOIN,-122.415414178631,37.784476659022005,ROBBERY
Oct,Monday,SOUTHERN,-122.405832474482,37.7857446545609,NON-CRIMINAL
Oct,Monday,NORTHERN,-122.42253647830601,37.7787958771466,NON-CRIMINAL
Oct,Monday,MISSION,-122.419561596094,37.7632161069131,ROBBERY
Oct,Monday,RICHMOND,-122.481130995007,37.78213104648479,ASSAULT
Oct,Sunday,TENDERLOIN,-122.410768766343,37.7832145190013,WARRANTS
Oct,Saturday,SOUTHERN,-122.40340479147899,37.775420706711,LARCENY/THEFT
Oct,Saturday,MISSION,-122.412179604274,37.762263061652796,VEHICLE THEFT
Oct,Saturday,INGLESIDE,-122.43483713756599,37.7324254434164,ROBBERY
Oct,Saturday,BAYVIEW,-122.40617600341801,37.7352595115695,DRUG/NARCOTIC
Oct,Saturday,INGLESIDE,-122.41648714006399,37.73492650651279,LARCENY/THEFT
Oct,Saturday,MISSION,-122.420653354736,37.7512851170191,NON-CRIMINAL
Oct,Friday,CENTRAL,-122.398919477596,37.796953574467004,OTHER OFFENSES
Oct,Friday,INGLESIDE,-122.43168567291599,37.7316516314355,LARCENY/THEFT
Oct,Friday,INGLESIDE,-122.435395334973,37.7338957662317,VEHICLE THEFT
Oct,Friday,BAYVIEW,-122.394028874847,37.7413519925212,LARCENY/THEFT
Oct,Friday,RICHMOND,-122.485806034088,37.7809908061782,VANDALISM
Oct,Thursday,NORTHERN,-122.423898239301,37.7725026632238,BURGLARY
Oct,Thursday,NORTHERN,-122.431437121772,37.7849665704308,VANDALISM
Oct,Thursday,SOUTHERN,-122.408068345148,37.7839916768161,DRUG/NARCOTIC
Oct,Thursday,TARAVAL,-122.454616903212,37.7199820184131,BURGLARY
Oct,Thursday,MISSION,-122.41344955677602,37.75736377959689,LARCENY/THEFT
Oct,Wednesday,BAYVIEW,-122.380348349699,37.7288276251864,DRUG/NARCOTIC
Oct,Wednesday,SOUTHERN,-122.395630116231,37.7937899670889,OTHER OFFENSES
Oct,Wednesday,TENDERLOIN,-122.411593095704,37.78305295107821,DRUG/NARCOTIC
Oct,Wednesday,INGLESIDE,-122.421089139711,37.73745708620579,NON-CRIMINAL
Oct,Tuesday,MISSION,-122.418448186101,37.7522391652625,VANDALISM
Oct,Tuesday,TARAVAL,-122.497617897075,37.76358328681221,BURGLARY
Oct,Tuesday,INGLESIDE,-122.408891446553,37.7417881886309,LARCENY/THEFT
Oct,Tuesday,CENTRAL,-122.412277228876,37.7994155542754,MISSING PERSON
Oct,Tuesday,PARK,-122.445652525154,37.7759612670837,WARRANTS
Oct,Tuesday,CENTRAL,-122.405500663892,37.7900791337552,NON-CRIMINAL
Oct,Tuesday,MISSION,-122.421886357981,37.7649178909424,ASSAULT
Oct,Monday,RICHMOND,-122.496519336375,37.77856770471461,LARCENY/THEFT
Oct,Monday,NORTHERN,-122.42126135848,37.801758686800795,LARCENY/THEFT
Oct,Monday,INGLESIDE,-122.42263445946199,37.742279428467796,NON-CRIMINAL
Oct,Monday,TARAVAL,-122.465757150563,37.714228536469896,LARCENY/THEFT
Oct,Monday,SOUTHERN,-122.412904380868,37.775998180531204,MISSING PERSON
Oct,Monday,MISSION,-122.41965834371,37.7642205603745,ASSAULT
Oct,Sunday,MISSION,-122.417201182657,37.7507046984566,WARRANTS
Oct,Sunday,BAYVIEW,-122.403408669191,37.727005319629995,DRUG/NARCOTIC
Oct,Sunday,NORTHERN,-122.418368839165,37.7874861572271,DRUG/NARCOTIC
Oct,Sunday,NORTHERN,-122.42485404025801,37.7707478792597,NON-CRIMINAL
Oct,Sunday,BAYVIEW,-122.38880879143998,37.7198574230894,ASSAULT
Oct,Sunday,BAYVIEW,-122.38219258397301,37.7298874272325,OTHER OFFENSES
Oct,Sunday,PARK,-122.44199787717899,37.7706369983974,VEHICLE THEFT
Oct,Sunday,BAYVIEW,-122.40541209173401,37.7318198889718,ASSAULT
Oct,Sunday,SOUTHERN,-122.415564465695,37.773099482048,NON-CRIMINAL
Oct,Saturday,INGLESIDE,-122.43597721702999,37.7231288306727,LARCENY/THEFT
Oct,Saturday,CENTRAL,-122.41662941490699,37.8080574789267,DRUG/NARCOTIC
Oct,Saturday,INGLESIDE,-122.43750477297199,37.7274802858383,LARCENY/THEFT
Oct,Saturday,NORTHERN,-122.418600974625,37.7802607511192,WARRANTS
Oct,Friday,INGLESIDE,-122.437216421378,37.7213272618826,DRUG/NARCOTIC
Oct,Friday,NORTHERN,-122.426246092712,37.78883456957021,NON-CRIMINAL
Oct,Friday,SOUTHERN,-122.395503971395,37.7841173084754,LARCENY/THEFT
Oct,Friday,BAYVIEW,-122.387457937164,37.7490065243675,LARCENY/THEFT
Oct,Friday,TENDERLOIN,-122.413893155951,37.782346520672995,NON-CRIMINAL
Oct,Thursday,NORTHERN,-122.43410166251101,37.7943138372159,LARCENY/THEFT
Oct,Thursday,RICHMOND,-122.464281231896,37.78101931601871,OTHER OFFENSES
Oct,Thursday,NORTHERN,-122.419697721691,37.7773009526003,VEHICLE THEFT
Oct,Thursday,SOUTHERN,-122.365565425353,37.8096707013239,MISSING PERSON
Oct,Thursday,TARAVAL,-122.470359608661,37.7460753397163,ASSAULT
Oct,Thursday,NORTHERN,-122.429560719506,37.78852492597,OTHER OFFENSES
Oct,Wednesday,MISSION,-122.406870402082,37.757289590457795,ASSAULT
Oct,Wednesday,INGLESIDE,-122.39998513448,37.71700871544579,ASSAULT
Oct,Wednesday,SOUTHERN,-122.41471429557899,37.7762310404758,OTHER OFFENSES
Oct,Wednesday,PARK,-122.4445955123,37.7750854088728,NON-CRIMINAL
Oct,Tuesday,CENTRAL,-122.399295690795,37.798859198392,BURGLARY
Oct,Tuesday,NORTHERN,-122.43922863988399,37.7946461295063,LARCENY/THEFT
Oct,Tuesday,TENDERLOIN,-122.410979175673,37.784625434984,NON-CRIMINAL
Oct,Tuesday,MISSION,-122.418190260713,37.7523088381464,OTHER OFFENSES
Oct,Monday,NORTHERN,-122.42105687820299,37.7923840813812,LARCENY/THEFT
Oct,Monday,NORTHERN,-122.434506505537,37.7963147029781,BURGLARY
Oct,Monday,SOUTHERN,-122.40340479147899,37.775420706711,LARCENY/THEFT
Oct,Monday,INGLESIDE,-122.439065944959,37.744277476687714,LARCENY/THEFT
Oct,Monday,SOUTHERN,-122.395848299154,37.7813210474369,LARCENY/THEFT
Oct,Monday,INGLESIDE,-122.451163989719,37.7455640062989,MISSING PERSON
Oct,Monday,RICHMOND,-122.45820154250099,37.787608032442996,ASSAULT
Sep,Sunday,MISSION,-122.423445847258,37.759158253630794,LARCENY/THEFT
Sep,Sunday,MISSION,-122.416268632715,37.7523735149599,ROBBERY
Sep,Sunday,TENDERLOIN,-122.41219255572099,37.781604574125204,OTHER OFFENSES
Sep,Sunday,PARK,-122.43949486918801,37.7752636415428,VEHICLE THEFT
Sep,Saturday,SOUTHERN,-122.40811239746,37.7777588128811,NON-CRIMINAL
Sep,Saturday,TARAVAL,-122.477939732577,37.7588311214687,VEHICLE THEFT
Sep,Saturday,BAYVIEW,-122.389223446149,37.7358562293996,OTHER OFFENSES
Sep,Friday,SOUTHERN,-122.400803885548,37.7864412623669,LARCENY/THEFT
Sep,Friday,SOUTHERN,-122.398063445395,37.77956584602929,LARCENY/THEFT
Sep,Friday,NORTHERN,-122.422791331024,37.7759512442749,LARCENY/THEFT
Sep,Friday,CENTRAL,-122.399739729147,37.795032594114105,LARCENY/THEFT
Sep,Friday,SOUTHERN,-122.40340479147899,37.775420706711,LARCENY/THEFT
Sep,Friday,MISSION,-122.42231062383301,37.769278577460106,WARRANTS
Sep,Friday,INGLESIDE,-122.437170052379,37.7364425833424,OTHER OFFENSES
Sep,Thursday,RICHMOND,-122.473121003455,37.7844207549235,VEHICLE THEFT
Sep,Thursday,TARAVAL,-122.497242493708,37.7513958957007,SUSPICIOUS OCC
Sep,Thursday,MISSION,-122.420070483636,37.7649720006151,WARRANTS
Sep,Thursday,INGLESIDE,-122.42646294742501,37.7354561237323,ASSAULT
Sep,Thursday,CENTRAL,-122.420564122317,37.8066567824467,VEHICLE THEFT
Sep,Thursday,SOUTHERN,-122.41255401497,37.7794354974305,DRUG/NARCOTIC
Sep,Wednesday,SOUTHERN,-122.407702149718,37.7706967930865,LARCENY/THEFT
Sep,Wednesday,BAYVIEW,-122.38980860845601,37.7211357013084,DRUG/NARCOTIC
Sep,Wednesday,BAYVIEW,-122.394243989326,37.7254774122474,OTHER OFFENSES
Sep,Wednesday,NORTHERN,-122.430600096373,37.7855207172313,ROBBERY
Sep,Tuesday,SOUTHERN,-122.39208230532101,37.78184577225729,LARCENY/THEFT
Sep,Tuesday,INGLESIDE,-122.39860252800301,37.716040223178,OTHER OFFENSES
Sep,Monday,SOUTHERN,-122.41133956255699,37.7812707434494,LARCENY/THEFT
Sep,Monday,BAYVIEW,-122.399933318577,37.7380842206956,NON-CRIMINAL
Sep,Monday,SOUTHERN,-122.40340479147899,37.775420706711,WARRANTS
Sep,Sunday,SOUTHERN,-122.413458611753,37.7764407907013,LARCENY/THEFT
Sep,Sunday,BAYVIEW,-122.39014671643999,37.7363908050669,OTHER OFFENSES
Sep,Sunday,SOUTHERN,-122.400702308547,37.7798560085262,LARCENY/THEFT
Sep,Sunday,INGLESIDE,-122.423285677406,37.7402189478837,ASSAULT
Sep,Sunday,SOUTHERN,-122.39682927195899,37.7767640297712,LARCENY/THEFT
Sep,Sunday,RICHMOND,-122.448793137046,37.7808807919093,LARCENY/THEFT
Sep,Sunday,MISSION,-122.420070483636,37.7649720006151,ASSAULT
Sep,Sunday,INGLESIDE,-122.453839006261,37.730928855434605,LARCENY/THEFT
Sep,Saturday,NORTHERN,-122.430465116905,37.772591724018,BURGLARY
Sep,Saturday,BAYVIEW,-122.39057495758499,37.7616527682409,LARCENY/THEFT
Sep,Saturday,BAYVIEW,-122.40428040205099,37.7294531060335,ROBBERY
Sep,Friday,INGLESIDE,-122.415967888564,37.737823555573705,VEHICLE THEFT
Sep,Friday,INGLESIDE,-122.39998513448,37.71700871544579,SUSPICIOUS OCC
Sep,Friday,INGLESIDE,-122.43483713756599,37.7324254434164,VEHICLE THEFT
Sep,Thursday,CENTRAL,-122.421302237267,37.807576554250396,NON-CRIMINAL
Sep,Thursday,MISSION,-122.416413527535,37.7539671219476,VEHICLE THEFT
Sep,Wednesday,RICHMOND,-122.462820934738,37.7829584656072,BURGLARY
Sep,Wednesday,SOUTHERN,-122.41368455516701,37.7777984628537,VANDALISM
Sep,Wednesday,INGLESIDE,-122.44541822379401,37.7120747965978,NON-CRIMINAL
Sep,Wednesday,MISSION,-122.409529913278,37.7657184395282,NON-CRIMINAL
Sep,Wednesday,TENDERLOIN,-122.416342977622,37.7824465135592,ASSAULT
Sep,Wednesday,NORTHERN,-122.434293586823,37.799848567165604,BURGLARY
Sep,Wednesday,INGLESIDE,-122.40273933785299,37.72047924899621,VANDALISM
Sep,Wednesday,SOUTHERN,-122.40340479147899,37.775420706711,NON-CRIMINAL
Sep,Tuesday,TARAVAL,-122.46711658402599,37.7161081370835,VANDALISM
Sep,Tuesday,SOUTHERN,-122.40340479147899,37.775420706711,NON-CRIMINAL
Sep,Tuesday,CENTRAL,-122.405013326947,37.8043155282963,OTHER OFFENSES
Sep,Monday,TENDERLOIN,-122.414406029855,37.7841907151119,OTHER OFFENSES
Sep,Monday,TENDERLOIN,-122.415508242782,37.7816542806076,ASSAULT
Sep,Monday,NORTHERN,-122.422442530821,37.7829271006902,ASSAULT
Aug,Sunday,INGLESIDE,-122.446347427161,37.7393743970649,VANDALISM
Aug,Sunday,SOUTHERN,-122.41127918996901,37.7715785765043,LARCENY/THEFT
Aug,Sunday,RICHMOND,-122.49264557619301,37.77785271786061,LARCENY/THEFT
Aug,Saturday,SOUTHERN,-122.41133956255699,37.7812707434494,NON-CRIMINAL
Aug,Saturday,NORTHERN,-122.43671710674299,37.798899254167,VANDALISM
Aug,Friday,PARK,-122.460921329608,37.7647436571219,LARCENY/THEFT
Aug,Friday,BAYVIEW,-122.40257121696399,37.7641259075201,BURGLARY
Aug,Friday,NORTHERN,-122.418346670325,37.787735689101794,ROBBERY
Aug,Friday,TENDERLOIN,-122.415642487855,37.7788323158792,ASSAULT
Aug,Thursday,SOUTHERN,-122.40652098714399,37.7850629421661,LARCENY/THEFT
Aug,Thursday,INGLESIDE,-122.443696904615,37.718927976006,VEHICLE THEFT
Aug,Thursday,MISSION,-122.41920824950701,37.7602340753605,LARCENY/THEFT
Aug,Thursday,SOUTHERN,-122.396251395987,37.7852582857699,LARCENY/THEFT
Aug,Wednesday,MISSION,-122.421747650463,37.7627436601147,SUSPICIOUS OCC
Aug,Wednesday,INGLESIDE,-122.422171411306,37.741941844266,OTHER OFFENSES
Aug,Wednesday,RICHMOND,-122.476164932773,37.779493149815,OTHER OFFENSES
Aug,Tuesday,TARAVAL,-122.507938390993,37.7575113493256,LARCENY/THEFT
Aug,Tuesday,SOUTHERN,-122.401699411207,37.7806522894696,NON-CRIMINAL
Aug,Tuesday,MISSION,-122.421935077177,37.7661343875141,OTHER OFFENSES
Aug,Tuesday,SOUTHERN,-122.39548121702299,37.7880925564265,LARCENY/THEFT
Aug,Tuesday,INGLESIDE,-122.431234882265,37.729419525287106,DRUG/NARCOTIC
Aug,Monday,SOUTHERN,-122.39893271109501,37.7837848211584,SUSPICIOUS OCC
Aug,Monday,PARK,-122.438885953102,37.782558661635896,LARCENY/THEFT
Aug,Monday,MISSION,-122.418163204335,37.748588948552396,ASSAULT
Aug,Monday,TENDERLOIN,-122.413237516676,37.78284302332129,DRUG/NARCOTIC
Aug,Monday,SOUTHERN,-122.394751181628,37.7944798289308,LARCENY/THEFT
Aug,Monday,SOUTHERN,-122.40019476894399,37.7900527936016,VANDALISM
Aug,Monday,NORTHERN,-122.42182180606702,37.78872919445229,LARCENY/THEFT
Aug,Monday,CENTRAL,-122.40038746482,37.8025735991651,SUSPICIOUS OCC
Aug,Sunday,SOUTHERN,-122.403313163388,37.779377841254004,LARCENY/THEFT
Aug,Sunday,RICHMOND,-122.464279879446,37.7800332991006,NON-CRIMINAL
Aug,Sunday,TARAVAL,-122.46605301287201,37.75935712877821,ASSAULT
Aug,Sunday,MISSION,-122.40759272610201,37.7552880312075,VEHICLE THEFT
Aug,Saturday,TARAVAL,-122.484666330998,37.7191895425338,LARCENY/THEFT
Aug,Saturday,RICHMOND,-122.466034404054,37.7828149350394,NON-CRIMINAL
Aug,Saturday,NORTHERN,-122.419159190984,37.7833430636234,LARCENY/THEFT
Aug,Saturday,SOUTHERN,-122.40754585593099,37.784401179486,NON-CRIMINAL
Aug,Saturday,SOUTHERN,-122.39893271109501,37.7837848211584,VEHICLE THEFT
Aug,Friday,NORTHERN,-122.42521142911,37.7795180588339,LARCENY/THEFT
Aug,Friday,SOUTHERN,-122.40340479147899,37.775420706711,SUSPICIOUS OCC
Aug,Friday,SOUTHERN,-122.40652098714399,37.7850629421661,LARCENY/THEFT
Aug,Friday,NORTHERN,-122.419063862505,37.778326867421896,NON-CRIMINAL
Aug,Thursday,CENTRAL,-122.41426677512,37.8046348825476,ASSAULT
Aug,Thursday,SOUTHERN,-122.40340479147899,37.775420706711,VANDALISM
Aug,Thursday,SOUTHERN,-122.417911007703,37.7713149115691,NON-CRIMINAL
Aug,Wednesday,TENDERLOIN,-122.41508317779899,37.781652445717505,BURGLARY
Aug,Wednesday,INGLESIDE,-122.42124301162,37.7404397369084,NON-CRIMINAL
Aug,Wednesday,BAYVIEW,-122.39816651250601,37.7400511920826,MISSING PERSON
Aug,Tuesday,SOUTHERN,-122.41316085097,37.7774566611807,LARCENY/THEFT
Aug,Tuesday,NORTHERN,-122.42092720429,37.7826516081589,BURGLARY
Aug,Tuesday,NORTHERN,-122.422442530821,37.7829271006902,LARCENY/THEFT
Aug,Tuesday,BAYVIEW,-122.386619373185,37.73246705784771,OTHER OFFENSES
Aug,Tuesday,TENDERLOIN,-122.40979743014799,37.7864220856559,VEHICLE THEFT
Aug,Tuesday,TARAVAL,-122.45774561246,37.724308673587714,ASSAULT
Aug,Monday,MISSION,-122.42666706177,37.7659871570237,MISSING PERSON
Aug,Monday,NORTHERN,-122.43270697589199,37.7832909416362,NON-CRIMINAL
Aug,Monday,SOUTHERN,-122.415444159886,37.7780245674641,OTHER OFFENSES
Jul,Sunday,BAYVIEW,-122.397480899382,37.7188354421048,VANDALISM
Jul,Sunday,BAYVIEW,-122.386849266637,37.73066480545821,LARCENY/THEFT
Jul,Sunday,BAYVIEW,-122.390548002865,37.7280996602876,OTHER OFFENSES
Jul,Sunday,SOUTHERN,-122.39142506985701,37.7778727797586,NON-CRIMINAL
Jul,Sunday,SOUTHERN,-122.395848299154,37.7813210474369,LARCENY/THEFT
Jul,Sunday,NORTHERN,-122.42115446602,37.788646568670394,VANDALISM
Jul,Saturday,TARAVAL,-122.47564746078599,37.7285280627465,BURGLARY
Jul,Saturday,BAYVIEW,-122.388499251587,37.72410004055121,OTHER OFFENSES
Jul,Saturday,SOUTHERN,-122.404956956375,37.785117856395296,NON-CRIMINAL
Jul,Saturday,INGLESIDE,-122.432713221166,37.7247236427972,VEHICLE THEFT
Jul,Friday,NORTHERN,-122.421319145498,37.7894600151705,BURGLARY
Jul,Friday,SOUTHERN,-122.40340479147899,37.775420706711,LARCENY/THEFT
Jul,Friday,CENTRAL,-122.405744762009,37.791498082842494,VANDALISM
Jul,Friday,RICHMOND,-122.438342376209,37.7902390985746,SUSPICIOUS OCC
Jul,Thursday,NORTHERN,-122.433438243827,37.7872610821447,BURGLARY
Jul,Thursday,MISSION,-122.418448186101,37.7522391652625,NON-CRIMINAL
Jul,Wednesday,MISSION,-122.410954209205,37.7518688604658,ROBBERY
Jul,Wednesday,INGLESIDE,-122.41760703417101,37.745268996725294,SUSPICIOUS OCC
Jul,Tuesday,RICHMOND,-122.452642959771,37.781666769298,LARCENY/THEFT
Jul,Tuesday,BAYVIEW,-122.374221136663,37.7301789848669,ASSAULT
Jul,Tuesday,BAYVIEW,-122.392235600843,37.733917775522706,NON-CRIMINAL
Jul,Tuesday,SOUTHERN,-122.407633520742,37.7841893501425,SUSPICIOUS OCC
Jul,Tuesday,RICHMOND,-122.509895418239,37.7723131976814,ASSAULT
Jul,Tuesday,SOUTHERN,-122.40989282029,37.7801134973164,NON-CRIMINAL
Jul,Monday,INGLESIDE,-122.41653266598,37.739739624643896,SUSPICIOUS OCC
Jul,Monday,TARAVAL,-122.503655868677,37.7576994964286,BURGLARY
Jul,Monday,INGLESIDE,-122.42684894386801,37.7166528584292,LARCENY/THEFT
Jul,Sunday,TENDERLOIN,-122.414743835382,37.778719262789004,NON-CRIMINAL
Jul,Sunday,NORTHERN,-122.420818330445,37.782894645091204,ASSAULT
Jul,Sunday,MISSION,-122.419705544806,37.7537707037081,LARCENY/THEFT
Jul,Sunday,INGLESIDE,-122.428096854512,37.746773707262896,NON-CRIMINAL
Jul,Sunday,SOUTHERN,-122.41833831769699,37.7726641818375,BURGLARY
Jul,Sunday,RICHMOND,-122.472295523742,37.774032131445104,VEHICLE THEFT
Jul,Saturday,PARK,-122.455017643867,37.7642701241012,BURGLARY
Jul,Saturday,CENTRAL,-122.409256096494,37.788239899778,LARCENY/THEFT
Jul,Saturday,TENDERLOIN,-122.415669661443,37.7821198488931,ROBBERY
Jul,Saturday,PARK,-122.451428455396,37.7712992966324,VEHICLE THEFT
Jul,Friday,SOUTHERN,-122.41108692371999,37.7781634278768,WARRANTS
Jul,Friday,BAYVIEW,-122.380348349699,37.7288276251864,VANDALISM
Jul,Friday,SOUTHERN,-122.413564091744,37.779514030063,NON-CRIMINAL
Jul,Friday,RICHMOND,-122.45832046205,37.788485551807796,ASSAULT
Jul,Friday,TARAVAL,-122.47564746078599,37.7285280627465,LARCENY/THEFT
Jul,Friday,TARAVAL,-122.46073616880899,37.7293177326665,LARCENY/THEFT
Jul,Thursday,NORTHERN,-122.422139511488,37.78941076334571,NON-CRIMINAL
Jul,Thursday,RICHMOND,-122.46134651102699,37.7774104345191,BURGLARY
Jul,Thursday,NORTHERN,-122.420713728356,37.791054571840796,WARRANTS
Jul,Wednesday,NORTHERN,-122.42831052169,37.782362906932896,MISSING PERSON
Jul,Wednesday,CENTRAL,-122.407434989523,37.787515874162295,WARRANTS
Jul,Wednesday,NORTHERN,-122.430047639392,37.7788487867396,VEHICLE THEFT
Jul,Wednesday,BAYVIEW,-122.39042971557501,37.735156300128295,OTHER OFFENSES
Jul,Wednesday,SOUTHERN,-122.41750470314501,37.7765400380328,ROBBERY
Jul,Tuesday,MISSION,-122.42659009614599,37.7651910108919,LARCENY/THEFT
Jul,Tuesday,NORTHERN,-122.420592674438,37.785841624062,OTHER OFFENSES
Jul,Tuesday,RICHMOND,-122.473428264221,37.7730597335664,OTHER OFFENSES
Jul,Tuesday,BAYVIEW,-122.387035897704,37.7336026496641,BURGLARY
Jul,Tuesday,MISSION,-122.416678341537,37.7515258213579,LARCENY/THEFT
Jul,Tuesday,NORTHERN,-122.430143811017,37.7869726260489,OTHER OFFENSES
Jul,Monday,CENTRAL,-122.402666683256,37.7943201279675,ASSAULT
Jul,Monday,TENDERLOIN,-122.41050925879499,37.786043222299206,LARCENY/THEFT
Jul,Monday,SOUTHERN,-122.399625435061,37.7831585013597,NON-CRIMINAL
Jul,Monday,SOUTHERN,-122.408673540372,37.7800574377607,NON-CRIMINAL
Jul,Monday,INGLESIDE,-122.415941119804,37.736608293128796,VEHICLE THEFT
Jul,Monday,TENDERLOIN,-122.411965795229,37.78491418595621,MISSING PERSON
Jul,Monday,TARAVAL,-122.48091150180201,37.72183653995421,ASSAULT
Jul,Monday,CENTRAL,-122.41271854455499,37.7886466255672,LARCENY/THEFT
Jul,Sunday,INGLESIDE,-122.40793435140301,37.7194433534269,NON-CRIMINAL
