Dataset,Attribute,Criterion Difference Name,Paired t-statistics on Accuracy with Missing Values,Degrees of Freedom of Accuracy with Missing Values,P-value t-statistics on Accuracy with Missing Values,Paired t-statistics on Accuracy without Missing Values,P-value t-statistics on Accuracy without Missing Values,Degrees of Freedom of Accuracy without Missing Values,Paired t-statistics on Number of Nodes,P-value t-statistics on Number of Nodes,Degrees of Freedom of Number of Nodes
KDD98 Multiclass 9,VETERANS,Twoing - LS Chi Square,0.0,3,50.0,0.0,3,50.0,0.0,50.0,3
KDD98 Multiclass 9,VETERANS,Twoing - GW Chi Square,0.0,3,50.0,0.0,3,50.0,0.0,50.0,3
KDD98 Multiclass 9,VETERANS,GW Squared Gini - LS Chi Square,0.0,3,50.0,0.0,3,50.0,0.0,50.0,3
KDD98 Multiclass 9,VETERANS,GW Squared Gini - GW Chi Square,0.0,3,50.0,0.0,3,50.0,0.0,50.0,3
KDD98 Multiclass 9,VETERANS,LS Chi Square - GW Chi Square,0.0,3,50.0,0.0,3,50.0,0.0,50.0,3
Nursery with Aggreg,NewAttrib1,LS Squared Gini - Twoing,-3.9906822589121256,29,0.999794843365,-3.9905165566230014,29,0.999794751073,3.898443402509115,0.000263365476299,29
Nursery with Aggreg,NewAttrib1,LS Squared Gini - GW Squared Gini,0.43651406776525414,29,0.332848307771,0.4366850713661955,29,0.332787003249,-3.674234614174767,0.999519355601,29
Nursery with Aggreg,NewAttrib1,LS Squared Gini - LS Chi Square,-2.959414176235212,29,0.996958159303,-2.9589924727480637,29,0.996954973625,2.812310599683276,0.00436658856199,29
Nursery with Aggreg,NewAttrib1,LS Squared Gini - GW Chi Square,-3.5718536301496817,29,0.999369302737,-3.5715243492108844,29,0.999368753487,2.475229396112668,0.00970113595637,29
Nursery with Aggreg,NewAttrib1,Twoing - GW Squared Gini,2.9529443343165758,29,0.00309106496815,2.9530918247664624,29,0.00308993446712,-5.6770583576918305,0.99999806194,29
Nursery with Aggreg,NewAttrib1,Twoing - LS Chi Square,0.37509965310000437,29,0.355157898265,0.3754218156769404,29,0.355039407287,-3.067068598656959,0.997675744609,29
Nursery with Aggreg,NewAttrib1,Twoing - GW Chi Square,-0.12395614683803903,29,0.548897408416,-0.12365016328978495,29,0.548777341642,-3.260557688880273,0.998579287721,29
Nursery with Aggreg,NewAttrib1,GW Squared Gini - LS Chi Square,-3.0603114999883827,29,0.997635908652,-3.0601276940042315,29,0.99763481601,5.507919370552478,3.09479737093e-06,29
Nursery with Aggreg,NewAttrib1,GW Squared Gini - GW Chi Square,-3.3352502760843046,29,0.998828345082,-3.3350563655867176,29,0.998827756514,4.649302789355058,3.35836182322e-05,29
Nursery with Aggreg,NewAttrib1,LS Chi Square - GW Chi Square,-1.0,29,0.837209005992,-1.0,29,0.837209005992,0.0,0.5,29
Nursery with Aggreg,NewAttrib3,LS Squared Gini - Twoing,0.0,29,50.0,0.0,29,50.0,31.000000000000004,0.0,29
Nursery with Aggreg,NewAttrib3,LS Squared Gini - GW Squared Gini,1.0,29,0.162790994008,1.0,29,0.162790994008,-2.1869040009068246,0.981518571943,29
Nursery with Aggreg,NewAttrib3,LS Squared Gini - LS Chi Square,0.0,29,50.0,0.0,29,50.0,31.000000000000004,0.0,29
Nursery with Aggreg,NewAttrib3,LS Squared Gini - GW Chi Square,0.0,29,50.0,0.0,29,50.0,0.4205107231601626,0.338606096725,29
Nursery with Aggreg,NewAttrib3,Twoing - GW Squared Gini,1.0,29,0.162790994008,1.0,29,0.162790994008,-5.76687790177189,0.999998487581,29
Nursery with Aggreg,NewAttrib3,Twoing - LS Chi Square,0.0,29,50.0,0.0,29,50.0,0.0,50.0,29
Nursery with Aggreg,NewAttrib3,Twoing - GW Chi Square,0.0,29,50.0,0.0,29,50.0,-5.706319547399712,0.999998212434,29
Nursery with Aggreg,NewAttrib3,GW Squared Gini - LS Chi Square,-1.0,29,0.837209005992,-1.0,29,0.837209005992,5.76687790177189,1.5124194046e-06,29
Nursery with Aggreg,NewAttrib3,GW Squared Gini - GW Chi Square,-1.0,29,0.837209005992,-1.0,29,0.837209005992,1.8519194886489128,0.0371215914924,29
Nursery with Aggreg,NewAttrib3,LS Chi Square - GW Chi Square,0.0,29,50.0,0.0,29,50.0,-5.706319547399712,0.999998212434,29
Nursery with Aggreg,has_nurs,LS Squared Gini - Twoing,0.0,29,50.0,0.0,29,50.0,0.0,50.0,29
Nursery with Aggreg,has_nurs,LS Squared Gini - GW Squared Gini,0.0,29,50.0,0.0,29,50.0,-7.373940601876313,0.999999979986,29
Nursery with Aggreg,has_nurs,LS Squared Gini - LS Chi Square,0.0,29,50.0,0.0,29,50.0,-6.59545297913646,0.999999842293,29
Nursery with Aggreg,has_nurs,LS Squared Gini - GW Chi Square,0.0,29,50.0,0.0,29,50.0,-6.495968348939145,0.999999793745,29
Nursery with Aggreg,has_nurs,Twoing - GW Squared Gini,0.0,29,50.0,0.0,29,50.0,-7.373940601876313,0.999999979986,29
Nursery with Aggreg,has_nurs,Twoing - LS Chi Square,0.0,29,50.0,0.0,29,50.0,-6.59545297913646,0.999999842293,29
Nursery with Aggreg,has_nurs,Twoing - GW Chi Square,0.0,29,50.0,0.0,29,50.0,-6.495968348939145,0.999999793745,29
Nursery with Aggreg,has_nurs,GW Squared Gini - LS Chi Square,0.0,29,50.0,0.0,29,50.0,1.09924216318941,0.140352323823,29
Nursery with Aggreg,has_nurs,GW Squared Gini - GW Chi Square,0.0,29,50.0,0.0,29,50.0,0.515805240252132,0.304950444386,29
Nursery with Aggreg,has_nurs,LS Chi Square - GW Chi Square,0.0,29,50.0,0.0,29,50.0,-1.1395207162165009,0.868094438782,29
Nursery with Aggreg,housing,LS Squared Gini - Twoing,-3.961247888756848,29,0.999777793425,-3.961334474932586,29,0.999777845564,0.0,50.0,29
Nursery with Aggreg,housing,LS Squared Gini - GW Squared Gini,0.0,29,50.0,0.0,29,50.0,0.0,50.0,29
Nursery with Aggreg,housing,LS Squared Gini - LS Chi Square,-3.961247888756848,29,0.999777793425,-3.961334474932586,29,0.999777845564,3.807886552931954,0.000336139383248,29
Nursery with Aggreg,housing,LS Squared Gini - GW Chi Square,-3.961247888756848,29,0.999777793425,-3.961334474932586,29,0.999777845564,3.807886552931954,0.000336139383248,29
Nursery with Aggreg,housing,Twoing - GW Squared Gini,3.961247888756848,29,0.000222206574836,3.961334474932586,29,0.00022215443572,0.0,50.0,29
Nursery with Aggreg,housing,Twoing - LS Chi Square,0.0,29,50.0,0.0,29,50.0,-7.615773105863908,0.99999998931,29
Nursery with Aggreg,housing,Twoing - GW Chi Square,0.0,29,50.0,0.0,29,50.0,-7.615773105863908,0.99999998931,29
Nursery with Aggreg,housing,GW Squared Gini - LS Chi Square,-3.961247888756848,29,0.999777793425,-3.961334474932586,29,0.999777845564,3.807886552931954,0.000336139383248,29
Nursery with Aggreg,housing,GW Squared Gini - GW Chi Square,-3.961247888756848,29,0.999777793425,-3.961334474932586,29,0.999777845564,3.807886552931954,0.000336139383248,29
Nursery with Aggreg,housing,LS Chi Square - GW Chi Square,0.0,29,50.0,0.0,29,50.0,0.0,50.0,29
Nursery with Aggreg,parents,LS Squared Gini - Twoing,0.0,29,50.0,0.0,29,50.0,2.408318915758459,0.0113041896984,29
Nursery with Aggreg,parents,LS Squared Gini - GW Squared Gini,0.0,29,50.0,0.0,29,50.0,-2.7571619008634247,0.995009350094,29
Nursery with Aggreg,parents,LS Squared Gini - LS Chi Square,0.0,29,50.0,0.0,29,50.0,-4.784844495080824,0.999976941037,29
Nursery with Aggreg,parents,LS Squared Gini - GW Chi Square,0.0,29,50.0,0.0,29,50.0,-4.784844495080824,0.999976941037,29
Nursery with Aggreg,parents,Twoing - GW Squared Gini,0.0,29,50.0,0.0,29,50.0,-5.0373604199024715,0.999988567959,29
Nursery with Aggreg,parents,Twoing - LS Chi Square,0.0,29,50.0,0.0,29,50.0,-7.615773105863908,0.99999998931,29
Nursery with Aggreg,parents,Twoing - GW Chi Square,0.0,29,50.0,0.0,29,50.0,-7.615773105863908,0.99999998931,29
Nursery with Aggreg,parents,GW Squared Gini - LS Chi Square,0.0,29,50.0,0.0,29,50.0,-1.5334116705410035,0.931993613021,29
Nursery with Aggreg,parents,GW Squared Gini - GW Chi Square,0.0,29,50.0,0.0,29,50.0,-1.5334116705410035,0.931993613021,29
Nursery with Aggreg,parents,LS Chi Square - GW Chi Square,0.0,29,50.0,0.0,29,50.0,0.0,50.0,29
Nursery with Aggreg,finance,LS Squared Gini - Twoing,0.0,29,50.0,0.0,29,50.0,0.0,50.0,29
Nursery with Aggreg,finance,LS Squared Gini - GW Squared Gini,0.0,29,50.0,0.0,29,50.0,0.0,50.0,29
Nursery with Aggreg,finance,LS Squared Gini - LS Chi Square,0.0,29,50.0,0.0,29,50.0,-7.615773105863908,0.99999998931,29
Nursery with Aggreg,finance,LS Squared Gini - GW Chi Square,0.0,29,50.0,0.0,29,50.0,-7.615773105863908,0.99999998931,29
Nursery with Aggreg,finance,Twoing - GW Squared Gini,0.0,29,50.0,0.0,29,50.0,0.0,50.0,29
Nursery with Aggreg,finance,Twoing - LS Chi Square,0.0,29,50.0,0.0,29,50.0,-7.615773105863908,0.99999998931,29
Nursery with Aggreg,finance,Twoing - GW Chi Square,0.0,29,50.0,0.0,29,50.0,-7.615773105863908,0.99999998931,29
Nursery with Aggreg,finance,GW Squared Gini - LS Chi Square,0.0,29,50.0,0.0,29,50.0,-7.615773105863908,0.99999998931,29
Nursery with Aggreg,finance,GW Squared Gini - GW Chi Square,0.0,29,50.0,0.0,29,50.0,-7.615773105863908,0.99999998931,29
Nursery with Aggreg,finance,LS Chi Square - GW Chi Square,0.0,29,50.0,0.0,29,50.0,0.0,50.0,29
Nursery with Aggreg,NewAttrib2,LS Squared Gini - Twoing,-5.059170198182622,29,0.999989240474,-5.059021429336528,29,0.999989236023,-0.27846024303636535,0.608682485163,29
Nursery with Aggreg,NewAttrib2,LS Squared Gini - GW Squared Gini,-0.29709022082882947,29,0.615742356543,-0.2972256079217653,29,0.615793517466,-1.052330066100505,0.849330983709,29
Nursery with Aggreg,NewAttrib2,LS Squared Gini - LS Chi Square,-15.962208143843915,29,1.0,-15.96261086182652,29,1.0,3.9790537921445526,0.000211733266486,29
Nursery with Aggreg,NewAttrib2,LS Squared Gini - GW Chi Square,-14.700262104355357,29,1.0,-14.700152219686357,29,1.0,3.8024993021047444,0.000341039883901,29
Nursery with Aggreg,NewAttrib2,Twoing - GW Squared Gini,3.7479530953850553,29,0.000394757250373,3.7481257646030666,29,0.000394574824082,-0.6731456008918131,0.746907959742,29
Nursery with Aggreg,NewAttrib2,Twoing - LS Chi Square,-6.088571931054302,29,0.999999375232,-6.088507772085915,29,0.999999375122,4.784844495080824,2.30589625134e-05,29
Nursery with Aggreg,NewAttrib2,Twoing - GW Chi Square,-5.812411796416659,29,0.999998666015,-5.812373955802281,29,0.999998665876,3.279737269639674,0.0013522953531,29
Nursery with Aggreg,NewAttrib2,GW Squared Gini - LS Chi Square,-10.950755180374141,29,0.999999999996,-10.95230410111197,29,0.999999999996,3.714479348198591,0.000431721229674,29
Nursery with Aggreg,NewAttrib2,GW Squared Gini - GW Chi Square,-13.693822938755234,29,1.0,-13.695406064017906,29,1.0,3.724523547990012,0.000420289036419,29
Nursery with Aggreg,NewAttrib2,LS Chi Square - GW Chi Square,0.7705168102899633,29,0.223612774044,0.7704186063070184,29,0.22364143525,-0.7397092748646287,0.767288634642,29
Nursery with Aggreg,social,LS Squared Gini - Twoing,-1.931976069902237,29,0.968407362062,-1.9318830380548895,29,0.968401376425,0.2386932335131243,0.406511098258,29
Nursery with Aggreg,social,LS Squared Gini - GW Squared Gini,1.7781921436483157,29,0.0429300167554,1.7782516163230828,29,0.042925036016,-3.889785955886094,0.999730404484,29
Nursery with Aggreg,social,LS Squared Gini - LS Chi Square,-1.931976069902237,29,0.968407362062,-1.9318830380548895,29,0.968401376425,-2.1122354181147664,0.978301291095,29
Nursery with Aggreg,social,LS Squared Gini - GW Chi Square,-1.931976069902237,29,0.968407362062,-1.9318830380548895,29,0.968401376425,-2.1122354181147664,0.978301291095,29
Nursery with Aggreg,social,Twoing - GW Squared Gini,2.732540506506382,29,0.00529544253339,2.7324969416647282,29,0.00529599694643,-4.176275989298365,0.999876297436,29
Nursery with Aggreg,social,Twoing - LS Chi Square,0.0,29,50.0,0.0,29,50.0,-3.5254179083580186,0.999287086291,29
Nursery with Aggreg,social,Twoing - GW Chi Square,0.0,29,50.0,0.0,29,50.0,-3.5254179083580186,0.999287086291,29
Nursery with Aggreg,social,GW Squared Gini - LS Chi Square,-2.732540506506382,29,0.994704557467,-2.7324969416647282,29,0.994704003054,1.1613945106217463,0.127475975094,29
Nursery with Aggreg,social,GW Squared Gini - GW Chi Square,-2.732540506506382,29,0.994704557467,-2.7324969416647282,29,0.994704003054,1.1613945106217463,0.127475975094,29
Nursery with Aggreg,social,LS Chi Square - GW Chi Square,0.0,29,50.0,0.0,29,50.0,0.0,50.0,29
Nursery with Aggreg,health,LS Squared Gini - Twoing,0.0,29,50.0,0.0,29,50.0,0.0,50.0,29
Nursery with Aggreg,health,LS Squared Gini - GW Squared Gini,0.0,29,50.0,0.0,29,50.0,0.0,50.0,29
Nursery with Aggreg,health,LS Squared Gini - LS Chi Square,0.0,29,50.0,0.0,29,50.0,0.0,50.0,29
Nursery with Aggreg,health,LS Squared Gini - GW Chi Square,0.0,29,50.0,0.0,29,50.0,0.0,50.0,29
Nursery with Aggreg,health,Twoing - GW Squared Gini,0.0,29,50.0,0.0,29,50.0,0.0,50.0,29
Nursery with Aggreg,health,Twoing - LS Chi Square,0.0,29,50.0,0.0,29,50.0,0.0,50.0,29
Nursery with Aggreg,health,Twoing - GW Chi Square,0.0,29,50.0,0.0,29,50.0,0.0,50.0,29
Nursery with Aggreg,health,GW Squared Gini - LS Chi Square,0.0,29,50.0,0.0,29,50.0,0.0,50.0,29
Nursery with Aggreg,health,GW Squared Gini - GW Chi Square,0.0,29,50.0,0.0,29,50.0,0.0,50.0,29
Nursery with Aggreg,health,LS Chi Square - GW Chi Square,0.0,29,50.0,0.0,29,50.0,0.0,50.0,29
Nursery with Aggreg,form,LS Squared Gini - Twoing,0.6148286168467387,29,0.271731220957,0.6151126840907053,29,0.271638712225,-0.7010887416930994,0.75558221509,29
Nursery with Aggreg,form,LS Squared Gini - GW Squared Gini,-0.334971745950866,29,0.629971327755,-0.334971745950866,29,0.629971327755,0.4411698907260347,0.331180886635,29
Nursery with Aggreg,form,LS Squared Gini - LS Chi Square,-0.6037956175960779,29,0.7246630743,-0.6037956175960779,29,0.7246630743,-5.385164807134504,0.999995650262,29
Nursery with Aggreg,form,LS Squared Gini - GW Chi Square,-0.6037956175960779,29,0.7246630743,-0.6037956175960779,29,0.7246630743,-5.385164807134504,0.999995650262,29
Nursery with Aggreg,form,Twoing - GW Squared Gini,-1.0339966142421642,29,0.845158053093,-1.0341856076876332,29,0.845201476531,0.9017117677781148,0.187319196715,29
Nursery with Aggreg,form,Twoing - LS Chi Square,-1.5463425014911114,29,0.933566856614,-1.5462668898703595,29,0.933557744146,-4.709190014029515,0.999971554311,29
Nursery with Aggreg,form,Twoing - GW Chi Square,-1.5463425014911114,29,0.933566856614,-1.5462668898703595,29,0.933557744146,-4.709190014029515,0.999971554311,29
Nursery with Aggreg,form,GW Squared Gini - LS Chi Square,-0.3913291633672597,29,0.65079273293,-0.3913291633672597,29,0.65079273293,-5.756983337031396,0.999998445729,29
Nursery with Aggreg,form,GW Squared Gini - GW Chi Square,-0.3913291633672597,29,0.65079273293,-0.3913291633672597,29,0.65079273293,-5.756983337031396,0.999998445729,29
Nursery with Aggreg,form,LS Chi Square - GW Chi Square,0.0,29,50.0,0.0,29,50.0,0.0,50.0,29
KDD98 Multiclass 2,RFA_19,LS Squared Gini - Twoing,-6.451837372228983,29,0.999999767599,-6.45885454413086,29,0.999999771971,1.7950549357115013,0.0415373327572,29
KDD98 Multiclass 2,RFA_19,LS Squared Gini - GW Squared Gini,-1.4323542935334528,29,0.918632895044,-1.433738457815152,29,0.918829068669,-1.7202277969703277,0.951976491526,29
KDD98 Multiclass 2,RFA_19,LS Squared Gini - LS Chi Square,-6.7816917187326915,29,0.999999904326,-6.7852735364306245,29,0.999999905238,1.7950549357115013,0.0415373327572,29
KDD98 Multiclass 2,RFA_19,LS Squared Gini - GW Chi Square,-6.632924393802433,29,0.999999857421,-6.636995264309454,29,0.999999858973,1.7950549357115013,0.0415373327572,29
KDD98 Multiclass 2,RFA_19,Twoing - GW Squared Gini,4.794455641784236,29,2.24518044363e-05,4.800736055962106,29,2.20636895359e-05,-3.2473765635439547,0.998530354452,29
KDD98 Multiclass 2,RFA_19,Twoing - LS Chi Square,-0.5790165071972868,29,0.716475656047,-0.5855808673374485,29,0.718656543298,0.0,50.0,29
KDD98 Multiclass 2,RFA_19,Twoing - GW Chi Square,-0.04455421070823854,29,0.51761598887,-0.04973202133472669,29,0.519661554058,0.0,50.0,29
KDD98 Multiclass 2,RFA_19,GW Squared Gini - LS Chi Square,-5.406786813731833,29,0.999995903542,-5.410680585135671,29,0.999995947555,3.2473765635439547,0.00146964554792,29
KDD98 Multiclass 2,RFA_19,GW Squared Gini - GW Chi Square,-5.314466724671724,29,0.999994707099,-5.318718157558792,29,0.999994769215,3.2473765635439547,0.00146964554792,29
KDD98 Multiclass 2,RFA_19,LS Chi Square - GW Chi Square,1.7787950450919412,29,0.042879547495,1.778452504768542,29,0.0429082155692,0.0,50.0,29
KDD98 Multiclass 2,OSOURCE,LS Squared Gini - Twoing,3.033093336074225,29,0.00253123122548,3.045076156872449,29,0.00245630796006,0.0,50.0,29
KDD98 Multiclass 2,OSOURCE,LS Squared Gini - GW Squared Gini,0.47904530707651694,29,0.31774947866,0.4558282614524863,29,0.325954280188,0.0,50.0,29
KDD98 Multiclass 2,OSOURCE,LS Squared Gini - LS Chi Square,3.4785448547652624,29,0.000806401768757,3.4699184577064615,29,0.000824854417903,0.0,50.0,29
KDD98 Multiclass 2,OSOURCE,LS Squared Gini - GW Chi Square,3.219960270029252,29,0.00157665599574,3.213338740589533,29,0.00160359941781,0.0,50.0,29
KDD98 Multiclass 2,OSOURCE,Twoing - GW Squared Gini,-2.5361621403436057,29,0.991574133667,-2.551336550121923,29,0.991866701475,0.0,50.0,29
KDD98 Multiclass 2,OSOURCE,Twoing - LS Chi Square,-0.9273440845073806,29,0.819298938218,-0.9246194272303684,29,0.81860285731,0.0,50.0,29
KDD98 Multiclass 2,OSOURCE,Twoing - GW Chi Square,-0.8962825861589803,29,0.811259012239,-0.8934565332181122,29,0.81051616393,0.0,50.0,29
KDD98 Multiclass 2,OSOURCE,GW Squared Gini - LS Chi Square,2.7566784749633166,29,0.00499647284394,2.762249374718282,29,0.00492975483593,0.0,50.0,29
KDD98 Multiclass 2,OSOURCE,GW Squared Gini - GW Chi Square,2.70622801215928,29,0.00564036442127,2.713713608473893,29,0.00554015987841,0.0,50.0,29
KDD98 Multiclass 2,OSOURCE,LS Chi Square - GW Chi Square,-0.0901416959971535,29,0.535602834844,-0.09989617537662021,29,0.539442924788,0.0,50.0,29
KDD98 Multiclass 2,RFA_3,LS Squared Gini - Twoing,-2.7203535904966096,29,0.994547330482,-2.720952574317562,29,0.994555159038,0.0,50.0,29
KDD98 Multiclass 2,RFA_3,LS Squared Gini - GW Squared Gini,-2.1380478066936313,29,0.979465883541,-2.1363174067042365,29,0.979389589792,0.0,50.0,29
KDD98 Multiclass 2,RFA_3,LS Squared Gini - LS Chi Square,-2.5077297098551727,29,0.990999637546,-2.5093657602090755,29,0.991033650145,0.0,50.0,29
KDD98 Multiclass 2,RFA_3,LS Squared Gini - GW Chi Square,-2.33443618259005,29,0.986647068196,-2.3367777271533785,29,0.986716866441,0.0,50.0,29
KDD98 Multiclass 2,RFA_3,Twoing - GW Squared Gini,2.2502018643296267,29,0.0160961331264,2.2506262480378827,29,0.016081122756,0.0,50.0,29
KDD98 Multiclass 2,RFA_3,Twoing - LS Chi Square,1.4298204163378343,29,0.0817271988748,1.4301319865080258,29,0.0816828530197,0.0,50.0,29
KDD98 Multiclass 2,RFA_3,Twoing - GW Chi Square,1.4298204163378343,29,0.0817271988748,1.4298204163378345,29,0.0817271988748,0.0,50.0,29
KDD98 Multiclass 2,RFA_3,GW Squared Gini - LS Chi Square,-1.9189890238009748,29,0.967562184961,-1.9207610839308045,29,0.967678652447,0.0,50.0,29
KDD98 Multiclass 2,RFA_3,GW Squared Gini - GW Chi Square,-1.8316461779676534,29,0.961352676393,-1.8342279695523227,29,0.961549918389,0.0,50.0,29
KDD98 Multiclass 2,RFA_3,LS Chi Square - GW Chi Square,0.0,29,0.5,-0.002631749999509675,29,0.501040904777,0.0,50.0,29
KDD98 Multiclass 2,PETS,LS Squared Gini - Twoing,0.0,2,50.0,0.0,2,50.0,0.0,50.0,2
KDD98 Multiclass 2,PETS,LS Squared Gini - GW Squared Gini,0.0,2,50.0,0.0,2,50.0,0.0,50.0,2
KDD98 Multiclass 2,PETS,LS Squared Gini - LS Chi Square,0.0,2,50.0,0.0,2,50.0,0.0,50.0,2
KDD98 Multiclass 2,PETS,LS Squared Gini - GW Chi Square,0.0,2,50.0,0.0,2,50.0,0.0,50.0,2
KDD98 Multiclass 2,PETS,Twoing - GW Squared Gini,0.0,2,50.0,0.0,2,50.0,0.0,50.0,2
KDD98 Multiclass 2,PETS,Twoing - LS Chi Square,0.0,2,50.0,0.0,2,50.0,0.0,50.0,2
KDD98 Multiclass 2,PETS,Twoing - GW Chi Square,0.0,2,50.0,0.0,2,50.0,0.0,50.0,2
KDD98 Multiclass 2,PETS,GW Squared Gini - LS Chi Square,0.0,2,50.0,0.0,2,50.0,0.0,50.0,2
KDD98 Multiclass 2,PETS,GW Squared Gini - GW Chi Square,0.0,2,50.0,0.0,2,50.0,0.0,50.0,2
KDD98 Multiclass 2,PETS,LS Chi Square - GW Chi Square,0.0,2,50.0,0.0,2,50.0,0.0,50.0,2
KDD98 Multiclass 2,RECINHSE,LS Squared Gini - Twoing,0.0,4,50.0,0.0,4,50.0,0.0,50.0,4
KDD98 Multiclass 2,RECINHSE,LS Squared Gini - GW Squared Gini,0.0,4,50.0,0.0,4,50.0,0.0,50.0,4
KDD98 Multiclass 2,RECINHSE,LS Squared Gini - LS Chi Square,0.0,4,50.0,0.0,4,50.0,0.0,50.0,4
KDD98 Multiclass 2,RECINHSE,LS Squared Gini - GW Chi Square,0.0,4,50.0,0.0,4,50.0,0.0,50.0,4
KDD98 Multiclass 2,RECINHSE,Twoing - GW Squared Gini,0.0,4,50.0,0.0,4,50.0,0.0,50.0,4
KDD98 Multiclass 2,RECINHSE,Twoing - LS Chi Square,0.0,4,50.0,0.0,4,50.0,0.0,50.0,4
KDD98 Multiclass 2,RECINHSE,Twoing - GW Chi Square,0.0,4,50.0,0.0,4,50.0,0.0,50.0,4
KDD98 Multiclass 2,RECINHSE,GW Squared Gini - LS Chi Square,0.0,4,50.0,0.0,4,50.0,0.0,50.0,4
KDD98 Multiclass 2,RECINHSE,GW Squared Gini - GW Chi Square,0.0,4,50.0,0.0,4,50.0,0.0,50.0,4
KDD98 Multiclass 2,RECINHSE,LS Chi Square - GW Chi Square,0.0,4,50.0,0.0,4,50.0,0.0,50.0,4
KDD98 Multiclass 2,RFA_6,LS Squared Gini - Twoing,0.44026628516743604,29,0.331504226921,0.4374285581024988,29,0.33252051914,0.0,50.0,29
KDD98 Multiclass 2,RFA_6,LS Squared Gini - GW Squared Gini,-2.1838168682777632,29,0.981394518742,-2.1823641703750347,29,0.981335885976,0.0,50.0,29
KDD98 Multiclass 2,RFA_6,LS Squared Gini - LS Chi Square,-0.5702940722461035,29,0.713564657727,-0.5732196189387053,29,0.714542683064,0.0,50.0,29
KDD98 Multiclass 2,RFA_6,LS Squared Gini - GW Chi Square,-0.5784379233262068,29,0.716283024061,-0.5805636959107652,29,0.716990448175,0.0,50.0,29
KDD98 Multiclass 2,RFA_6,Twoing - GW Squared Gini,-2.1214049816530856,29,0.978721560465,-2.1198445173440406,29,0.978650554876,0.0,50.0,29
KDD98 Multiclass 2,RFA_6,Twoing - LS Chi Square,-2.953239553577036,29,0.996911197468,-2.95306851202786,29,0.996909886869,0.0,50.0,29
KDD98 Multiclass 2,RFA_6,Twoing - GW Chi Square,-3.029497528407882,29,0.997445865238,-3.029422714098282,29,0.997445386622,0.0,50.0,29
KDD98 Multiclass 2,RFA_6,GW Squared Gini - LS Chi Square,0.7471472856204511,29,0.230495012282,0.7450745733741001,29,0.231111381242,0.0,50.0,29
KDD98 Multiclass 2,RFA_6,GW Squared Gini - GW Chi Square,0.7673542124140869,29,0.224536894315,0.7662240647188954,29,0.224867679066,0.0,50.0,29
KDD98 Multiclass 2,RFA_6,LS Chi Square - GW Chi Square,0.0,29,0.5,0.003554761992898763,29,0.498594028651,0.0,50.0,29
KDD98 Multiclass 2,VETERANS,LS Squared Gini - Twoing,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 2,VETERANS,LS Squared Gini - GW Squared Gini,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 2,VETERANS,LS Squared Gini - LS Chi Square,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 2,VETERANS,LS Squared Gini - GW Chi Square,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 2,VETERANS,Twoing - GW Squared Gini,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 2,VETERANS,Twoing - LS Chi Square,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 2,VETERANS,Twoing - GW Chi Square,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 2,VETERANS,GW Squared Gini - LS Chi Square,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 2,VETERANS,GW Squared Gini - GW Chi Square,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 2,VETERANS,LS Chi Square - GW Chi Square,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 2,RFA_24,LS Squared Gini - Twoing,-5.8387292167174145,29,0.99999875931,-5.834985643197588,29,0.999998746452,6.158171556807826,5.16495930469e-07,29
KDD98 Multiclass 2,RFA_24,LS Squared Gini - GW Squared Gini,-0.5746219257804274,29,0.715010887505,-0.5744824237586607,29,0.714964327616,0.37249963873974967,0.35611471883,29
KDD98 Multiclass 2,RFA_24,LS Squared Gini - LS Chi Square,-7.4801651693731275,29,0.999999984818,-7.47480102615555,29,0.999999984605,6.158171556807826,5.16495930469e-07,29
KDD98 Multiclass 2,RFA_24,LS Squared Gini - GW Chi Square,-7.466418322174706,29,0.999999984266,-7.45992773638839,29,0.999999983999,6.158171556807826,5.16495930469e-07,29
KDD98 Multiclass 2,RFA_24,Twoing - GW Squared Gini,4.889890194929133,29,1.72238569057e-05,4.8895972228700755,29,1.7237883321e-05,-5.756983337031396,0.999998445729,29
KDD98 Multiclass 2,RFA_24,Twoing - LS Chi Square,-3.6090016768622233,29,0.999428376356,-3.6048972812902615,29,0.99942212341,0.0,50.0,29
KDD98 Multiclass 2,RFA_24,Twoing - GW Chi Square,-3.429293823401808,29,0.999082613281,-3.424865600702291,29,0.999071940599,0.0,50.0,29
KDD98 Multiclass 2,RFA_24,GW Squared Gini - LS Chi Square,-6.451814617611655,29,0.999999767585,-6.450693791200713,29,0.999999766879,5.756983337031396,1.55427059456e-06,29
KDD98 Multiclass 2,RFA_24,GW Squared Gini - GW Chi Square,-6.392435417978371,29,0.99999972702,-6.390957275481399,29,0.999999725924,5.756983337031396,1.55427059456e-06,29
KDD98 Multiclass 2,RFA_24,LS Chi Square - GW Chi Square,0.15361126213119283,29,0.43949010668,0.15945765010258076,29,0.437206864486,0.0,50.0,29
